ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,time_slot,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,n_points_visited,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,cancel_reason,cancel_type,kanso_raw,suion_raw,suishoku_raw,source
三喜丸釣船店,小柴港,2024/05/26,3,0,タチウオ,タチウオ,メイン,タチウオ,,0,10,5,0,75,116,,,,海堡沖周辺,,,1,30.0,30.0,,,,,,,,,,,,タチウオ船。。,,,釣りビジョン
三喜丸釣船店,小柴港,2024/05/26,4,0,イサキ,イサキ,メイン,イサキ・アジ,,20,30,25,0,20,38,,,,久里浜沖,剣崎沖,,2,30.0,40.0,,,,,,,,,"メジナ,ウマヅラハギ,コショウダイ",,,ウィリー五目船。イサキ・アジは半々。,,,釣りビジョン
三喜丸釣船店,小柴港,2024/05/29,1,0,アジ,アジ,メイン,LTアジ,,60,129,94,0,18,28,,,,,,,1,,,,,,,,,,,イシモチ,,,LTアジ船。他にイシモチ。,,,釣りビジョン
三次郎丸,飯岡港,2024/05/03,1,0,マダイ,マダイ,メイン,マダイ,,0,15,7,0,,,0.3,1.2,,飯岡沖,,,1,20.0,20.0,18.0,18.0,薄濁り,,,,,,,,,活エビのテンヤ釣り・仕立船の釣果。。,18℃,薄濁り,釣りビジョン
三次郎丸,飯岡港,2024/05/03,2,0,マダイ,マダイ,メイン,マダイ,,3,7,5,0,,,0.5,1.3,,飯岡沖,,,1,20.0,20.0,18.0,18.0,薄濁り,,,,,,,,,タイラバ・乗合船の釣果。。,18℃,薄濁り,釣りビジョン
三次郎丸,飯岡港,2024/05/04,1,0,マダイ,マダイ,メイン,マダイ,,1,13,7,0,,,0.3,1.5,,飯岡沖,,,1,20.0,20.0,18.0,18.0,薄濁り,,,,,,,,,活エビのテンヤ釣り。。,18℃,薄濁り,釣りビジョン
三次郎丸,飯岡港,2024/05/04,2,0,アジ,アジ,メイン,アジ,,4,10,7,0,20,35,,,,飯岡沖,,,1,30.0,30.0,18.0,18.0,薄濁り,,,,,,,,,仕立船の釣果。コマセ釣り。,18℃,薄濁り,釣りビジョン
三次郎丸,飯岡港,2024/05/04,2,0,アジ,ハナダイ,サブ,ハナダイ,,4,10,7,0,18,32,,,,,,,1,,,18.0,18.0,薄濁り,,,,,,,,,仕立船の釣果。コマセ釣り。,18℃,薄濁り,釣りビジョン
三次郎丸,飯岡港,2024/05/05,1,0,オニカサゴ,オニカサゴ,メイン,オニカサゴ,,0,3,1,0,,,0.7,2.2,,飯岡沖,,,1,130.0,130.0,18.0,18.0,やや澄み,,,,,,,,,良型交じり、ボツボツ。。,18℃,澄み気味,釣りビジョン
三次郎丸,飯岡港,2024/05/05,2,0,マダイ,マダイ,メイン,マダイ,,2,10,6,0,,,0.3,0.8,,飯岡沖,,,1,20.0,20.0,18.0,18.0,やや澄み,,,,,,,,,活エビのテンヤ釣り。。,18℃,澄み気味,釣りビジョン
三次郎丸,飯岡港,2024/05/10,1,0,マダイ,マダイ,メイン,マダイ,,10,13,11,0,,,0.3,1.2,,飯岡沖,,,1,20.0,20.0,17.0,17.0,濁り,,,,,,,,,タイラバで好調。。,17℃,濁る,釣りビジョン
三次郎丸,飯岡港,2024/05/11,1,0,マダイ,マダイ,メイン,マダイ,,0,8,4,0,,,0.3,1.2,,飯岡沖,,,1,20.0,20.0,17.0,17.0,薄濁り,,,,,,,,,活エビのテンヤ釣り。。,17℃,薄濁り,釣りビジョン
三次郎丸,飯岡港,2024/05/15,1,0,マダイ,マダイ,メイン,マダイ,,1,14,7,0,,,0.3,1.3,,飯岡沖,,,1,20.0,20.0,17.0,17.0,やや濁り,,,,,,,,,タイラバ。流れ良く活性高い。,17℃,濁り気味,釣りビジョン
三次郎丸,飯岡港,2024/05/16,1,0,マダイ,マダイ,メイン,マダイ,,0,6,3,0,,,0.3,1.6,,飯岡沖,,,1,30.0,30.0,18.0,18.0,薄濁り,,,,,,,,,タイラバ。ゲスト多彩。,18℃,薄濁り,釣りビジョン
三次郎丸,飯岡港,2024/05/18,1,0,マダイ,マダイ,メイン,マダイ,,0,12,6,0,,,0.3,1.2,,飯岡沖,,,1,25.0,25.0,18.0,18.0,やや濁り,,,,,,,,,活エビのテンヤ釣り。ゲスト多彩で楽しめました。,18℃,濁り気味,釣りビジョン
三次郎丸,飯岡港,2024/05/19,1,0,マダイ,マダイ,メイン,マダイ,,2,11,6,0,,,0.3,1.5,,飯岡沖,,,1,20.0,20.0,19.0,19.0,やや濁り,,,,,,,,,タイラバ。平均に釣れました。,19℃,濁り気味,釣りビジョン
三次郎丸,飯岡港,2024/05/21,1,0,マダイ,マダイ,メイン,マダイ,,0,9,4,0,,,0.4,1.5,,飯岡沖,,,1,20.0,20.0,19.0,19.0,やや濁り,,,,,,,,,タイラバ。流れず苦戦。,19℃,濁り気味,釣りビジョン
三次郎丸,飯岡港,2024/05/25,1,0,アラ,アラ,メイン,アラ,,0,1,0,0,,,0.5,9.8,,飯岡沖,,,1,130.0,130.0,19.0,19.0,澄み,,,,,,,,,ゲスト等合わせてお土産。。,19℃,澄む,釣りビジョン
三次郎丸,飯岡港,2024/05/25,2,0,マダイ,マダイ,メイン,マダイ,,0,4,2,0,,,0.3,0.8,,飯岡沖,,,1,15.0,15.0,19.0,19.0,澄み,,,,,,,,,タイラバ。最低は船酔い。,19℃,澄む,釣りビジョン
三次郎丸,飯岡港,2024/05/26,1,0,アラ,アラ,メイン,アラ,,0,2,1,0,,,0.5,9.8,,飯岡沖,,,1,130.0,130.0,19.0,19.0,澄み,,,,,,,,,大型交じる。。,19℃,澄む,釣りビジョン
三次郎丸,飯岡港,2024/05/26,2,0,マダイ,マダイ,メイン,マダイ,,0,6,3,0,,,0.3,1.6,,飯岡沖,,,1,25.0,25.0,19.0,19.0,澄み,,,,,,,,,活エビのテンヤ釣り。。,19℃,澄む,釣りビジョン
三次郎丸,飯岡港,2024/05/30,1,0,マダイ,マダイ,メイン,マダイ,,5,10,7,0,,,0.3,1.6,,飯岡沖,,,1,40.0,40.0,17.0,17.0,薄濁り,,,,,,,,,タイラバ。アタリ活発で楽しめた。,17℃,薄濁り,釣りビジョン
不動丸,勝浦川津港,2024/05/03,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,2,6,4,0,28,45,,,,御宿沖,勝浦沖,,2,170.0,200.0,21.3,21.3,,,,,,,,,,前半、潮流れ速く釣りにくく苦戦。後半流れのゆるいポイントでサバ邪魔あったがポツ～リポツ～リ。,21.1～21.3℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/05,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,0,10,5,0,28,45,,,,川津沖,,,1,150.0,200.0,,,,,,,,,,,,潮トロリ流れ反応見えたが、終日サバの邪魔で釣りにくく苦戦。良型主体。,,,釣りビジョン
不動丸,勝浦川津港,2024/05/12,1,0,SLJ,カサゴ,サブ,カサゴ,,0,3,1,0,,,,,,,,,1,,,18.8,18.8,,,,,,,"マハタ,イサキも",,,SLJ。前半浅場で潮トロリ流れベイトの反応見えポツリポツリアタリあった。,18.1～18.8℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/19,1,0,SLJ,ワラサ,サブ,ワラサ,,0,2,1,0,,,2.6,3.8,,勝浦沖,,,1,10.0,60.0,19.6,19.6,,,,,,,"アカヤガラ,アカハタも",,,SLJ。潮流れベイトの反応見え、前半浅場でマダイ・カサゴがポツリポツリ。,19.6℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/19,1,0,SLJ,マダイ,サブ,マダイ,,0,2,1,0,,,0.5,0.6,,,,,1,,,19.6,19.6,,,,,,,"アカヤガラ,アカハタも",,,SLJ。潮流れベイトの反応見え、前半浅場でマダイ・カサゴがポツリポツリ。,19.6℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/21,1,0,メダイ,メダイ,メイン,メダイ,,1,5,3,0,,,1.8,3.0,,勝浦沖,,,1,160.0,200.0,21.1,21.1,,,,二枚潮,,,,,,潮トロリ流れ前半サバの邪魔で釣りにくく、後半二枚潮で苦戦。イカのアタリはあるが活性低くバラシもあり、イカはスルメイカを型見た程度。,20.6～21.1℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/26,1,0,SLJ,ヒラマサ,サブ,ヒラマサ,,0,1,0,0,,,1.16,6.5,,勝浦沖,,,1,10.0,70.0,20.1,20.1,,,,潮流れず,,,"イサキ,サバも",,,SLJ。前半、鳥山ありベイトの反応見えワラサ・マダイがポツリポツリ釣れた。,18.2～20.1℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/26,1,0,SLJ,マダイ,サブ,マダイ,,0,2,1,0,,,0.4,0.5,,,,,1,,,20.1,20.1,,,,潮流れず,,,"イサキ,サバも",,,SLJ。前半、鳥山ありベイトの反応見えワラサ・マダイがポツリポツリ釣れた。,18.2～20.1℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/26,1,0,SLJ,ワラサ,サブ,ワラサ,,0,1,0,0,,,3.1,3.5,,,,,1,,,20.1,20.1,,,,潮流れず,,,"イサキ,サバも",,,SLJ。前半、鳥山ありベイトの反応見えワラサ・マダイがポツリポツリ釣れた。,18.2～20.1℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/26,1,0,SLJ,ハタ,サブ,アカハタ,,0,3,1,0,,,,,,,,,1,,,20.1,20.1,,,,潮流れず,,,"イサキ,サバも",,,SLJ。前半、鳥山ありベイトの反応見えワラサ・マダイがポツリポツリ釣れた。,18.2～20.1℃,,釣りビジョン
不動丸,勝浦川津港,2024/05/26,1,0,SLJ,カサゴ,サブ,カサゴ,,0,2,1,0,,,,,,,,,1,,,20.1,20.1,,,,潮流れず,,,"イサキ,サバも",,,SLJ。前半、鳥山ありベイトの反応見えワラサ・マダイがポツリポツリ釣れた。,18.2～20.1℃,,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/03,1,0,ハナダイ,ハナダイ,メイン,ハナダイ,,0,2,1,0,28,35,,,,久里浜沖,剣崎沖,,2,25.0,60.0,18.5,18.5,薄濁り,,,,,,"カイワリ,ハタ,カンコ",,,ウィリー五目。他にカイワリ・ハタ・カンコ・クロダイ・アジ・ウマヅラハギと色々と釣れました。,18.5℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/03,1,0,ハナダイ,イサキ,サブ,イサキ,,0,17,8,0,25,35,,,,,,,1,,,18.5,18.5,薄濁り,,,,,,"カイワリ,ハタ,カンコ",,,ウィリー五目。他にカイワリ・ハタ・カンコ・クロダイ・アジ・ウマヅラハギと色々と釣れました。,18.5℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/04,1,0,イサキ,イサキ,メイン,イサキ,,10,30,20,0,25,36,,,,久里浜沖,剣崎沖,,2,35.0,60.0,18.0,18.0,澄み,,,,,,"カイワリ,ウマヅラハギ,サバ",,,ウィリー五目。他にカイワリ・ウマヅラハギ・サバ。,18℃,澄む,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/04,1,0,イサキ,ハナダイ,サブ,ハナダイ,,0,1,0,0,25,29,,,,,,,1,,,18.0,18.0,澄み,,,,,,"カイワリ,ウマヅラハギ,サバ",,,ウィリー五目。他にカイワリ・ウマヅラハギ・サバ。,18℃,澄む,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/04,2,0,クロムツ,クロムツ,メイン,アカムツ,,0,2,1,0,30,36,,,,久里浜沖,,,1,150.0,210.0,18.0,18.0,澄み,,,,,,"クロムツ,シロムツ,タチウオ",,,ムツ五目。他にクロムツ・シロムツ・タチウオ・ニベ。,18℃,澄む,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/05,1,0,マダイ,マダイ,メイン,マダイ,,0,7,3,0,,,0.5,2.6,,久里浜沖,,,1,35.0,45.0,18.5,18.5,濁り,,,,,,"アジ,サバ",,,他にアジ・サバ。。,18.5℃,濁る,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/05,2,0,イサキ,イサキ,メイン,イサキ,,5,19,12,0,23,38,,,,久里浜沖,,,1,35.0,35.0,18.5,18.5,濁り,,,,,,"アジ多数,ウマヅラハギ",,,ウィリー五目。他にアジ多数・ウマヅラハギ。,18.5℃,濁る,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/05,3,0,クロムツ,クロムツ,メイン,アカムツ,,1,1,1,0,31,37,,,,久里浜沖,,,1,150.0,210.0,18.5,18.5,濁り,,,,,,"クロムツ,シロムツ,アナゴ",,,ムツ五目。他にクロムツ・シロムツ・アナゴ・ニベ。,18.5℃,濁る,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/06,1,0,マダイ,マダイ,メイン,マダイ,,0,6,3,0,,,0.7,4.1,,久里浜沖,,,1,35.0,45.0,19.5,19.5,薄濁り,,,,,,,,,,19.5℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/06,2,0,イサキ,イサキ,メイン,イサキ,,1,7,4,0,27,36,,,,久里浜沖,,,1,35.0,60.0,19.5,19.5,薄濁り,,,,,,"アジ多数,カワハギ,ウマヅラハギ",,,ウィリー五目。他にアジ多数・カワハギ・ウマヅラハギが釣れました。,19.5℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/09,1,0,イサキ,イサキ,メイン,イサキ,,7,18,12,0,26,36,,,,久里浜沖,,,1,35.0,35.0,18.0,18.0,澄み,,,,,,アジが大漁でした,,,ウィリー五目。1桁は1人で、他にアジが大漁でした。,18℃,澄む,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/15,1,0,ハナダイ,イサキ,サブ,イサキ,,0,14,7,0,25,36,,,,,,,1,,,18.5,18.5,薄濁り,,,,,,"アジ多数,クロダイ,ウマヅラハギ",,,ウィリー五目。ハナダイは2番手4匹が2人。,18.5℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/15,2,0,クロムツ,クロムツ,メイン,アカムツ,,0,1,0,0,26,35,,,,久里浜沖,,,1,160.0,250.0,18.5,18.5,薄濁り,,,,,,"クロムツ,シロムツ,カンコ",,,ムツ五目。他にクロムツ・シロムツ・カンコ・アナゴ。,18.5℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/16,1,0,ハナダイ,ハナダイ,サブ,ウィリー五目,,21,35,28,0,25,41,,,,久里浜沖,剣崎沖,,2,35.0,60.0,19.0,19.0,薄濁り,,,,,,,,,ウィリー五目はハナダイ・イサキ・マダイ・カワハギ・アジ。。,19℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/21,1,0,ハナダイ,ハナダイ,メイン,ハナダイ,,2,6,4,0,27,37,,,,久里浜沖,剣崎沖,,2,25.0,60.0,19.5,19.5,濁り,,,,,,"メバル,ウマヅラハギ,ホウボウ",,,ウィリー五目。ハナダイは2番手5匹。,19.5℃,濁る,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/21,1,0,ハナダイ,アジ,サブ,アジ,,32,58,45,0,23,38,,,,,,,1,,,19.5,19.5,濁り,,,,,,"メバル,ウマヅラハギ,ホウボウ",,,ウィリー五目。ハナダイは2番手5匹。,19.5℃,濁る,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/21,2,0,クロムツ,クロムツ,メイン,アカムツ,,0,1,0,0,30,35,,,,久里浜沖,,,1,150.0,240.0,19.5,19.5,濁り,,,,,,"クロムツ,シロムツ,ドンコ",,,ムツ五目。他にクロムツ・シロムツ・ドンコ。,19.5℃,濁る,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/25,1,0,クロムツ,クロムツ,メイン,アカムツ,,0,4,2,1,27,39,,,,久里浜沖,,,1,160.0,230.0,19.5,19.5,薄濁り,,,,,,,,,ムツ五目。。,19.5℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/25,2,0,ハナダイ,ハナダイ,メイン,ハナダイ,,1,1,1,1,32,32,,,,久里浜沖,剣崎沖,,2,20.0,60.0,19.5,19.5,薄濁り,,,,,,"マアジ多数,ウマヅラハギ,マサバ",,,ウィリー五目。他にマアジ多数・ウマヅラハギ・マサバ。,19.5℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/30,1,0,ハナダイ,ハナダイ,メイン,ハナダイ,,0,2,1,0,27,31,,,,久里浜沖,剣崎沖,,2,20.0,60.0,20.0,20.0,薄濁り,,,,,,"アジ,カワハギ",,,ウィリー五目。他にアジ・カワハギが釣れました。,20℃,薄濁り,釣りビジョン
久里浜 五郎丸,久里浜港,2024/05/30,2,0,クロムツ,クロムツ,メイン,アカムツ,,0,2,1,0,23,26,,,,久里浜沖,,,1,160.0,220.0,20.0,20.0,薄濁り,,,,,,"クロムツ,シロムツ,ドンコ",,,ムツ五目。他にクロムツ・シロムツ・ドンコが釣れました。,20℃,薄濁り,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/02,1,0,アジ,アジ,メイン,アジ,,8,78,43,0,18,38,,,,久里浜沖,観音崎沖,,2,40.0,80.0,,,,,,,,,,,,,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/02,2,0,タチウオ,タチウオ,メイン,タチウオ,,0,6,3,0,65,110,,,,走水沖,猿島沖,久里浜沖,3,20.0,40.0,,,,,,,,,,,,タチウオ・アジリレー船。。,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/02,2,0,タチウオ,アジ,サブ,アジ,,12,28,20,0,22,36,,,,,,,1,,,,,,,,,,,,,,タチウオ・アジリレー船。。,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/11,1,0,アジ,アジ,メイン,アジ,,20,60,40,0,22,38,,,,観音崎沖,,,1,40.0,50.0,,,,,,,,,,,,,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/14,1,0,アジ,アジ,メイン,アジ,,32,116,74,0,22,38,,,,観音崎沖,,,1,40.0,40.0,,,,,,,,,,,,,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/14,2,0,タチウオ,タチウオ,メイン,タチウオ,,0,2,1,0,65,95,,,,観音崎沖,,,1,30.0,50.0,,,,,,,,,,,,タチウオ・アジリレー船。。,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/14,2,0,タチウオ,アジ,サブ,アジ,,20,42,31,0,23,32,,,,,,,1,,,,,,,,,,,,,,タチウオ・アジリレー船。。,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/18,1,0,アジ,アジ,メイン,アジ,,20,62,41,0,21,35,,,,久里浜沖,観音崎沖,,2,40.0,60.0,,,,,,,,,,,,,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/18,2,0,タチウオ,タチウオ,メイン,タチウオ,,0,13,6,0,65,100,,,,観音崎沖,久里浜沖,,2,60.0,60.0,,,,,,,,,,,,タチウオ・アジリレー船。。,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/18,2,0,タチウオ,アジ,サブ,アジ,,10,64,37,0,22,32,,,,,,,1,,,,,,,,,,,,,,タチウオ・アジリレー船。。,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/26,1,0,アジ,アジ,メイン,アジ,,37,90,63,0,20,34,,,,観音崎沖,,,1,40.0,40.0,,,,,,,,,,,,,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/26,2,0,タチウオ,タチウオ,メイン,タチウオ,,0,1,0,0,80,100,,,,観音崎沖,,,1,20.0,40.0,,,,,,,,,,,,タチウオ・アジリレー船。。,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/26,2,0,タチウオ,アジ,サブ,アジ,,9,30,19,0,22,38,,,,,,,1,,,,,,,,,,,,,,タチウオ・アジリレー船。。,,,釣りビジョン
久里浜黒川本家,久里浜港,2024/05/30,1,0,アジ,アジ,メイン,アジ,,40,87,63,0,20,42,,,,久里浜沖,観音崎沖,,2,40.0,40.0,,,,,,,,,,,,中～良型主体。大型～特大交じり。,,,釣りビジョン
仁徳丸,波崎港,2024/05/03,1,0,アカムツ,アカムツ,メイン,アカムツ,,0,2,1,0,28,38,,,,犬吠沖,,,1,200.0,200.0,19.3,19.3,澄み,,,"二枚潮,潮流れず",,,"クロムツ,沖カサゴ交じる",,,前半二枚潮にて釣りづらく、後半場所変えし潮流れず食いポツポツ。他にクロムツ・沖カサゴ交じる。,19.3℃,澄む,釣りビジョン
仁徳丸,波崎港,2024/05/04,1,0,アカムツ,アカムツ,メイン,アカムツ,,0,3,1,0,28,40,,,,犬吠沖,,,1,200.0,200.0,18.4,18.4,薄濁り,,,潮流れず,,,"クロムツ,大アジ交じる",,,潮流れず食いポツポツ。良型交じる。,18.4℃,薄濁り,釣りビジョン
仁徳丸,波崎港,2024/05/04,2,0,スロージギング,メヌケ,サブ,メヌケ,,0,2,1,0,,,1.0,2.0,,犬吠沖,,,1,500.0,500.0,18.4,18.4,薄濁り,,,,,,,,,スロージギングメヌケ船。上潮の流れ速く釣りづらい。,18.4℃,薄濁り,釣りビジョン
仁徳丸,波崎港,2024/05/05,1,0,アカムツ,アカムツ,メイン,アカムツ,,,,,0,28,40,,,,犬吠沖,,,1,200.0,200.0,19.7,19.7,薄濁り,,,,,,"クロムツ,沖カサゴ交じる",,,前半良く釣れる流しもあり。他にクロムツ・沖カサゴ交じる。,19.7℃,薄濁り,釣りビジョン
仁徳丸,波崎港,2024/05/05,2,0,メヌケ,メヌケ,メイン,メヌケ,,0,2,1,0,,,1.5,2.5,,犬吠沖,,,1,500.0,500.0,19.7,19.7,薄濁り,,,速潮,,,,,,終日速潮にて苦戦。。,19.7℃,薄濁り,釣りビジョン
仁徳丸,波崎港,2024/05/06,1,0,アカムツ,アカムツ,メイン,アカムツ,朝,1,8,4,0,26,39,,,,犬吠沖,,,1,200.0,200.0,18.7,18.7,薄濁り,,,,,,"クロムツ,沖カサゴ交じる",,,朝から風あったが、さほど海悪くなく潮トロリ流れてポツポツ食う。2点掛け多数あり。,18.7℃,薄濁り,釣りビジョン
仁徳丸,波崎港,2024/05/10,1,0,アカムツ,アカムツ,メイン,アカムツ,,1,8,4,0,26,40,,,,犬吠沖,,,1,200.0,200.0,16.5,16.5,濁り,,,,,,"クロムツ,沖カサゴ交じる",,,海上ナギ良く潮もトロリ流れて好調に釣れました。2点掛けも有り。,16.5℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/11,1,0,アカムツ,アカムツ,メイン,アカムツ,,0,2,1,0,26,36,,,,犬吠沖,,,1,200.0,200.0,18.0,18.0,薄濁り,,,二枚潮,,,"クロムツ,アジ,沖カサゴ交じる",,,終日アタリ少なく、後半二枚潮にて苦戦。他にクロムツ・アジ・沖カサゴ交じる。,18℃,薄濁り,釣りビジョン
仁徳丸,波崎港,2024/05/11,2,0,スロージギング,メヌケ,サブ,メヌケ,,0,1,0,0,,,3.0,3.8,,犬吠沖,,,1,400.0,400.0,18.0,18.0,薄濁り,,,,,,,,,スロージギングメヌケ船。潮はやや速く釣りづらいが、上がれば良型。,18℃,薄濁り,釣りビジョン
仁徳丸,波崎港,2024/05/12,1,0,アカムツ,アカムツ,メイン,アカムツ,,0,5,2,0,26,40,,,,犬吠沖,,,1,150.0,200.0,17.4,17.4,濁り,南,,,,,"クロムツ,沖メバル,沖カサゴ",,,南風あり釣りづらく、後半良型も交じり食いポツポツ。風強くなり10時半早上がり。,17.4℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/12,1,0,アカムツ,アラ,サブ,アラ,,,,,0,,,3.5,3.5,,,,,1,,,17.4,17.4,濁り,南,,,,,"クロムツ,沖メバル,沖カサゴ",,,南風あり釣りづらく、後半良型も交じり食いポツポツ。風強くなり10時半早上がり。,17.4℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/15,1,0,オニカサゴ,オニカサゴ,メイン,オニカサゴ,朝,0,1,0,0,,,0.7,1.8,,犬吠沖,,,1,120.0,140.0,18.5,18.5,濁り,,,,,,"沖カサゴ良型多数,クロムツ,アヤメカサゴ交じる",,,オニカサゴ・アラ五目船。朝から潮トロリ流れアタリ多かった。,18.5℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/15,1,0,オニカサゴ,オニカサゴ,メイン,アラ,朝,0,1,0,0,,,1.0,1.5,,,,,1,,,18.5,18.5,濁り,,,,,,"沖カサゴ良型多数,クロムツ,アヤメカサゴ交じる",,,オニカサゴ・アラ五目船。朝から潮トロリ流れアタリ多かった。,18.5℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/16,1,0,アカムツ,アカムツ,メイン,アカムツ,,0,4,2,0,28,36,,,,犬吠沖,,,1,150.0,200.0,19.0,19.0,濁り,,,潮流れず,,,"クロムツ,沖メバル,沖カサゴ交じる",,,海上ナギ良かったが潮流れず食いポツポツ。サバ多く邪魔な場所あり。,19℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/18,1,0,メヌケ,メヌケ,メイン,メヌケ,,0,14,7,0,,,1.5,5.3,,犬吠沖,,,1,450.0,500.0,19.1,19.1,濁り,,,,,,,,,潮の流れ速く釣りづらかったが、良いポイントに乗れば10点掛けもあり。メヌケ良型～大型多かったです!!。,19.1℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/18,1,0,メヌケ,アブラボウズ,サブ,アブラボウズ,,,,,0,,,6.0,6.0,,,,,1,,,19.1,19.1,濁り,,,,,,,,,潮の流れ速く釣りづらかったが、良いポイントに乗れば10点掛けもあり。メヌケ良型～大型多かったです!!。,19.1℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/25,1,0,メヌケ,メヌケ,メイン,メヌケ,,0,5,2,0,,,0.7,2.3,,犬吠沖,,,1,400.0,400.0,18.7,18.7,濁り,,,,,,,,,アタリ多く小型のメヌケも交じる。サメ多く釣果伸びず。,18.7℃,濁る,釣りビジョン
仁徳丸,波崎港,2024/05/25,2,0,アカムツ,アカムツ,メイン,アカムツ,,,,,0,,,,,,波崎沖,,,1,120.0,150.0,18.7,18.7,濁り,,,,,,,,,,18.7℃,濁る,釣りビジョン
伊達丸,御前崎港,2024/05/01,1,0,アマラバ,シロアマダイ,サブ,シロアマダイ,,,,,0,,,,,,,,,1,,,19.3,19.3,,,強,,,,,,,アマラバ便。今日も元気に出航!風強い予報になり遠くからお越しのお客様もあり普段なら中止にしましたが、こちらまで来てしまっているとの事で…!風の少ないエリアにさせてもらいました!。,19.3℃,,釣りビジョン
伊達丸,御前崎港,2024/05/01,1,0,アマラバ,アマラバ,メイン,マダイ,,,,,0,,,,,,,,,1,,,19.3,19.3,,,強,,,,,,,アマラバ便。今日も元気に出航!風強い予報になり遠くからお越しのお客様もあり普段なら中止にしましたが、こちらまで来てしまっているとの事で…!風の少ないエリアにさせてもらいました!。,19.3℃,,釣りビジョン
伊達丸,御前崎港,2024/05/01,1,0,アマラバ,アマラバ,サブ,チダイ,,,,,0,,,,,,,,,1,,,19.3,19.3,,,強,,,,,,,アマラバ便。今日も元気に出航!風強い予報になり遠くからお越しのお客様もあり普段なら中止にしましたが、こちらまで来てしまっているとの事で…!風の少ないエリアにさせてもらいました!。,19.3℃,,釣りビジョン
伊達丸,御前崎港,2024/05/01,1,0,アマラバ,アマラバ,サブ,イトヨリダイ,,,,,0,,,,,,,,,1,,,19.3,19.3,,,強,,,,,,,アマラバ便。今日も元気に出航!風強い予報になり遠くからお越しのお客様もあり普段なら中止にしましたが、こちらまで来てしまっているとの事で…!風の少ないエリアにさせてもらいました!。,19.3℃,,釣りビジョン
