ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,time_slot,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,n_points_visited,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,cancel_reason,cancel_type,kanso_raw,suion_raw,suishoku_raw,source
ミナミ釣船,大田区六郷水門,2024/10/27,1,0,サバ,サバ,サブ,サバ,NULL,,,,0,,,,,NULL,走水沖,NULL,NULL,1,NULL,NULL,21.9,21.9,NULL,北北西,2.8m/s,長潮,南 0.2m/s・穏やか,晴れ後時々曇り,NULL,NULL,NULL,"☆タチウオｰアジ(+泳がせ)(第７)‥ ……… タチウオ ６５ｰ１０５㎝,０ｰ１２本 ☆トップはＲさん(^-^)v ‥２番手Ｕさん１１本(^-^) (船中１４人で７７本) ……… アジ １４ｰ２６㎝,２０ｰ５３匹 ☆トップはＨの斉藤さん(^-^)v …… 泳がせ.イナダ４２㎝,１本 ☆ゲットは小澤さん(^-^)v …… くもり,北ｰ北東風そよそよ. ‥わりと穏やかな海(^_^)‥ …… タチウオから‥走水沖の船団まわりを‥ 水深は65m前後,あたりダナは下から3ｰ10mぐらい‥ 誘いと,合わせのタイミングが合う方は‥ポッン.(^o^).ポッンと.ゲット♪ (やや小ぶりｰまぁまぁサイズ) …… 後半に‥アジを‥ 木更津まわりで‥ポッン.(^o^).ポッン.あたり出て‥平均にゲット♪ (中小サイズ主体に中型",21.9℃,NULL,chowari/ミナミ釣船
ミナミ釣船,大田区六郷水門,2024/10/27,1,0,タチウオ,タチウオ,メイン,タチウオ,NULL,0.0,12.0,6.0,0,65.0,105.0,,,NULL,走水沖,NULL,NULL,1,NULL,NULL,21.9,21.9,NULL,北北西,2.8m/s,長潮,南 0.2m/s・穏やか,晴れ後時々曇り,アジ・イナダ・サバ,NULL,NULL,"☆タチウオｰアジ(+泳がせ)(第７)‥ ……… タチウオ ６５ｰ１０５㎝,０ｰ１２本 ☆トップはＲさん(^-^)v ‥２番手Ｕさん１１本(^-^) (船中１４人で７７本) ……… アジ １４ｰ２６㎝,２０ｰ５３匹 ☆トップはＨの斉藤さん(^-^)v …… 泳がせ.イナダ４２㎝,１本 ☆ゲットは小澤さん(^-^)v …… くもり,北ｰ北東風そよそよ. ‥わりと穏やかな海(^_^)‥ …… タチウオから‥走水沖の船団まわりを‥ 水深は65m前後,あたりダナは下から3ｰ10mぐらい‥ 誘いと,合わせのタイミングが合う方は‥ポッン.(^o^).ポッンと.ゲット♪ (やや小ぶりｰまぁまぁサイズ) …… 後半に‥アジを‥ 木更津まわりで‥ポッン.(^o^).ポッン.あたり出て‥平均にゲット♪ (中小サイズ主体に中型",21.9℃,NULL,chowari/ミナミ釣船
久寿丸,須崎港,2024/10/17,1,0,メダイ,メダイ,メイン,メダイ,NULL,2.0,8.0,5.0,0,,,2.0,5.5,NULL,石廊崎沖,NULL,NULL,1,NULL,NULL,26.2,26.2,NULL,北東,3.5m/s,大潮,東南東 1.1m/s,曇りのち一時雨,,NULL,NULL,今日は北東の風が吹いていたので石廊崎沖のメダイ釣りに出船しました。反応が多いにもかかわらず中々喰い気がたたずもどかしい時間が続きましたが潮のちょっとした変わり目などにボツボツと当たりがとれて５名で26枚とお土産にはなりましたね！潮次第では爆釣の期待も持てそうです。,26.2℃,NULL,chowari/久寿丸
久寿丸,須崎港,2024/10/23,1,0,アカハタ,ハタ,メイン,アカハタ,NULL,15.0,80.0,47.5,0,24.0,39.0,,,NULL,神子元沖,NULL,NULL,1,NULL,NULL,25.7,25.7,NULL,南南東,3.5m/s,中潮・潮が速,東南東 1.7m/s,曇り一時雨,,NULL,NULL,連日のシケもやっとおさまり久しぶりに神子元沖のアカハタ釣りに出船しました。潮が速く釣るポイントは限られてしまいましたがアカハタの喰いはまずまずで皆さん良いお土産ができて喜んでおられました。竿頭の方はジグに餌を付けたような仕掛けで良く釣れていましたね！参考にして下さい。,25.7℃,NULL,chowari/久寿丸
久寿丸,須崎港,2024/10/24,1,0,マダイ,マダイ,サブ,マダイ,NULL,0.0,1.0,0.5,0,,,2.0,2.8,NULL,石廊崎沖,NULL,NULL,1,NULL,NULL,26.0,26.0,NULL,西南西,1.9m/s,小潮,東南東 1.3m/s,晴れ後時々曇り,NULL,NULL,NULL,今日は石廊崎沖のメダイ釣りに出船しました。朝から好調に釣れて良いお土産になりましたが後半は潮が変わり当たりも渋くなりましたね！潮の変わり目にはマダイなどのゲストもまじりました。後3kg級のハチビキは入れ喰いでした。今後も期待十分です。,26.0℃,NULL,chowari/久寿丸
久寿丸,須崎港,2024/10/24,1,0,メダイ,メダイ,メイン,メダイ,NULL,3.0,9.0,6.0,0,,,2.3,6.5,NULL,石廊崎沖,NULL,NULL,1,NULL,NULL,26.0,26.0,NULL,西南西,1.9m/s,小潮,東南東 1.3m/s,晴れ後時々曇り,マダイ,NULL,NULL,今日は石廊崎沖のメダイ釣りに出船しました。朝から好調に釣れて良いお土産になりましたが後半は潮が変わり当たりも渋くなりましたね！潮の変わり目にはマダイなどのゲストもまじりました。後3kg級のハチビキは入れ喰いでした。今後も期待十分です。,26.0℃,NULL,chowari/久寿丸
久寿丸,須崎港,2024/10/28,1,0,メダイ,メダイ,メイン,メダイ,NULL,1.0,8.0,4.5,0,,,2.0,4.8,NULL,石廊崎沖,NULL,NULL,1,NULL,NULL,25.8,25.8,NULL,北北西,2.5m/s,若潮,東南東 1.3m/s,雨のち曇り,,NULL,NULL,今日は石廊崎沖のメダイ釣りに出船しました。2枚潮で苦戦を強いられましたが何とかオデコなく釣ることができました。1枚の方は途中リタイアでしたが後は3枚以上は釣れていましたね！明日からは天候が悪くてしばらく休みになりそうです。,25.8℃,NULL,chowari/久寿丸
九左衛門丸,伊戸,2024/10/26,1,0,マダイ,マダイ,メイン,マダイ,NULL,5.0,5.0,5.0,0,,,1.1,3.1,NULL,千葉県 館山市 伊戸漁港,NULL,NULL,1,NULL,NULL,25.2,25.2,NULL,北北東,7.2m/s,小潮,南南東 1.0m/s,曇り,ワラサ,NULL,NULL,久々に3K以上のマダイ！ そーだガツオの血の匂いでサメが寄ってきました！,25.2℃,NULL,chowari/九左衛門丸
九左衛門丸,伊戸,2024/10/26,1,0,ワラサ,ワラサ,サブ,ワラサ,NULL,1.0,1.0,1.0,0,,,3.4,3.4,NULL,千葉県 館山市 伊戸漁港,NULL,NULL,1,NULL,NULL,25.2,25.2,NULL,北北東,7.2m/s,小潮,南南東 1.0m/s,曇り,NULL,NULL,NULL,久々に3K以上のマダイ！ そーだガツオの血の匂いでサメが寄ってきました！,25.2℃,NULL,chowari/九左衛門丸
九左衛門丸,伊戸,2024/10/27,1,0,マダイ,マダイ,メイン,マダイ,NULL,1.0,1.0,1.0,0,,,1.9,1.9,NULL,千葉県 館山市 伊戸漁港,NULL,NULL,1,NULL,NULL,24.8,24.8,NULL,北北東,3.8m/s,長潮,南東 0.8m/s,曇り,,NULL,NULL,1枚のみでした。,24.8℃,NULL,chowari/九左衛門丸
九左衛門丸,伊戸,2024/10/29,1,0,マダイ,マダイ,メイン,マダイ,NULL,2.0,2.0,2.0,0,,,1.5,1.7,NULL,千葉県 館山市 伊戸漁港,NULL,NULL,1,NULL,NULL,24.5,24.5,NULL,北東,8.9m/s,中潮,南東 1.0m/s,雨,,NULL,NULL,途中から雨！ いろんな場所行きましたが、、、。 結果2枚。,24.5℃,NULL,chowari/九左衛門丸
九左衛門丸,伊戸,2024/10/31,1,0,マダイ,マダイ,メイン,マダイ,NULL,4.0,4.0,4.0,0,,,1.0,1.6,NULL,千葉県 館山市 伊戸漁港,NULL,NULL,1,NULL,NULL,24.3,24.3,NULL,北東,5.9m/s,大潮,南 0.8m/s,晴れ後時々曇り,,NULL,NULL,駆除をお願いしたいくらい、 どこへ行ってもサメだらけ。 サメのいない場所には魚がいないし。,24.3℃,NULL,chowari/九左衛門丸
二階屋丸,宇佐美港,2024/10/28,1,0,アオリイカ,アオリイカ,メイン,アオリイカ,NULL,1.0,5.0,3.0,0,,,,,NULL,静岡県 伊東市 宇佐美港,NULL,NULL,1,NULL,NULL,24.7,24.7,NULL,北北東,3.1m/s,若潮,東南東 0.8m/s,雨のち曇り,,NULL,NULL,午後便。 アオリイカ、 ティップランエギングに出船しました。 1～5杯。,24.7℃,NULL,chowari/二階屋丸
二階屋丸,宇佐美港,2024/10/30,1,0,アオリイカ,アオリイカ,メイン,アオリイカ,NULL,1.0,4.0,2.5,0,,,,,NULL,静岡県 伊東市 宇佐美港,NULL,NULL,1,NULL,NULL,24.5,24.5,NULL,北,0.7m/s,中潮,東南東 1.2m/s,曇り時々晴れ,,NULL,NULL,午後便。 アオリイカ、 ティップランエギングに出船しました。 1～4杯でした。,24.5℃,NULL,chowari/二階屋丸
二階屋丸,宇佐美港,2024/10/31,1,0,アオリイカ,アオリイカ,メイン,アオリイカ,NULL,1.0,4.0,2.5,0,,,,,NULL,静岡県 伊東市 宇佐美港,NULL,NULL,1,NULL,NULL,24.6,24.6,NULL,東北東,3.0m/s,大潮,東南東 0.5m/s,晴れ後時々曇り,,NULL,NULL,午後便、 アオリイカ1～4杯。,24.6℃,NULL,chowari/二階屋丸
二階屋丸,宇佐美港,2024/10/31,2,0,アオリイカ,アオリイカ,メイン,アオリイカ,NULL,1.0,2.0,1.5,0,,,,,NULL,静岡県 伊東市 宇佐美港,NULL,NULL,1,NULL,NULL,24.6,24.6,NULL,東北東,3.0m/s,大潮,東南東 0.5m/s,晴れ後時々曇り,,NULL,NULL,午前便、 ティップランエギング。 アオリイカ、 1～2杯。,24.6℃,NULL,chowari/二階屋丸
仁丸,金沢漁港,2024/10/27,1,0,アジ,アジ,メイン,アジ,NULL,1.0,13.0,7.0,0,16.0,36.0,,,NULL,神奈川県 横浜市 金沢漁港,NULL,NULL,1,NULL,NULL,21.9,21.9,NULL,北,2.7m/s,長潮,東 0.2m/s,晴れ後時々曇り,,NULL,NULL,サバ、カサゴ、マダイ1枚混じりでした。 初めて乗船される方、船酔いしそうな方は、早めに酔い止めの服用をお願いします。 港には、遅くとも6時40分着でお願いします。,21.9℃,NULL,chowari/仁丸
仁丸,金沢漁港,2024/10/28,1,0,アジ,アジ,メイン,アジ,NULL,0.0,9.0,4.5,0,16.0,26.0,,,NULL,神奈川県 横浜市 金沢漁港,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,東 0.2m/s,曇り,,NULL,NULL,マゴチ1本、クロダイ1枚、ヒラメ1枚、イシモチ混じりでした。 初めて乗船される方、船酔いしそうな方は、早めに酔い止めの服用をお願いします。 港には、遅くとも6時40分着でお願いします。,21.8℃,NULL,chowari/仁丸
仁丸,金沢漁港,2024/10/29,1,0,アジ,アジ,メイン,アジ,NULL,1.0,20.0,10.5,0,16.0,26.0,,,NULL,神奈川県 横浜市 金沢漁港,NULL,NULL,1,NULL,NULL,21.6,21.6,NULL,北北東,5.7m/s,中潮,北東 0.5m/s,雨,,NULL,NULL,クロダイ1枚、サバ、カサゴ、イシモチ混じりでした。 朝から北東風強く、釣りづらかったです。 港には、遅くとも6時40分着でお願いします。 初めて乗船される方、船酔いしそうな方は、早めに酔い止めの服用をお願いします。,21.6℃,NULL,chowari/仁丸
仁丸,金沢漁港,2024/10/30,1,0,アジ,アジ,メイン,アジ,NULL,3.0,17.0,10.0,0,16.0,27.0,,,NULL,神奈川県 横浜市 金沢漁港,NULL,NULL,1,NULL,NULL,21.6,21.6,NULL,北,4.8m/s,中潮,北 0.4m/s,曇りのち時々晴れ,,NULL,NULL,クロダイ1枚、カサゴ混じりでした。,21.6℃,NULL,chowari/仁丸
仙昇丸,那珂湊港,2024/10/26,1,0,マダコ,マダコ,メイン,マダコ,NULL,0.0,16.0,8.0,0,,,0.3,2.0,NULL,那珂湊沖,NULL,NULL,1,NULL,NULL,22.4,22.4,NULL,北東,4.4m/s,小潮,東 1.7m/s・ウネリ,曇り,,NULL,NULL,那珂湊沖、マダコ船に出船。 海上は北東の風とウネリで釣りずらい状況で残念ながら１人のお客様船酔再度チャレンジお待ちしております。,22.4℃,NULL,chowari/仙昇丸
仙昇丸,那珂湊港,2024/10/27,1,0,マダコ,マダコ,メイン,マダコ,NULL,1.0,10.0,5.5,0,,,0.4,2.0,NULL,那珂湊沖,NULL,NULL,1,NULL,NULL,22.3,22.3,NULL,北東,0.4m/s,長潮,東 1.5m/s・穏やか,晴れ後時々曇り,,NULL,NULL,那珂湊沖、マダコ船に出船。 海上穏やかでポツポツの乗りでした。,22.3℃,NULL,chowari/仙昇丸
仙昇丸,那珂湊港,2024/10/28,1,0,マダコ,マダコ,メイン,マダコ,NULL,5.0,10.0,7.5,0,,,0.3,2.0,NULL,那珂湊沖,NULL,NULL,1,NULL,NULL,22.1,22.1,NULL,北北東,5.0m/s,若潮,東 1.6m/s・ウネリ,曇り,,NULL,NULL,那珂湊沖、マダコ船に出船。 海上は北東の風とウネリで釣りずらい状況でした。 明日は予報悪く出船中止です。,22.1℃,NULL,chowari/仙昇丸
仙昇丸,那珂湊港,2024/10/31,1,0,マダコ,マダコ,メイン,マダコ,NULL,3.0,17.0,10.0,0,,,0.3,2.0,NULL,那珂湊沖,NULL,NULL,1,NULL,NULL,22.1,22.1,NULL,北,2.2m/s,大潮,東北東 1.6m/s・穏やか,晴れ後時々曇り,,NULL,NULL,那珂湊沖、マダコ船に出船。 海上穏やかで潮流れ良く好調でした。 明日もマダコ船に出船します。,22.1℃,NULL,chowari/仙昇丸
伊勝丸,沼津市江の浦港,2024/10/20,1,0,アジ,アジ,メイン,アジ,NULL,5.0,18.0,11.5,0,20.0,32.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.7,24.7,NULL,東,5.4m/s,中潮,東南東 0.2m/s,曇りのち時々晴れ,アマダイ・カイワリ・マダイ,NULL,NULL,予報に反して風強め！ 朝イチから中、小アジ、ポツポツ当たり！ゲストにマダイ、アマダイ お土産十分楽しめました。,24.7℃,NULL,chowari/伊勝丸
伊勝丸,沼津市江の浦港,2024/10/20,1,0,アマダイ,アマダイ,サブ,アマダイ,NULL,1.0,1.0,1.0,0,32.0,32.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.7,24.7,NULL,東,5.4m/s,中潮,東南東 0.2m/s,曇りのち時々晴れ,NULL,NULL,NULL,予報に反して風強め！ 朝イチから中、小アジ、ポツポツ当たり！ゲストにマダイ、アマダイ お土産十分楽しめました。,24.7℃,NULL,chowari/伊勝丸
伊勝丸,沼津市江の浦港,2024/10/20,1,0,カイワリ,カイワリ,サブ,カイワリ,NULL,0.0,1.0,0.5,0,20.0,21.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.7,24.7,NULL,東,5.4m/s,中潮,東南東 0.2m/s,曇りのち時々晴れ,NULL,NULL,NULL,予報に反して風強め！ 朝イチから中、小アジ、ポツポツ当たり！ゲストにマダイ、アマダイ お土産十分楽しめました。,24.7℃,NULL,chowari/伊勝丸
伊勝丸,沼津市江の浦港,2024/10/20,1,0,マダイ,マダイ,サブ,マダイ,NULL,0.0,3.0,1.5,0,30.0,38.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.7,24.7,NULL,東,5.4m/s,中潮,東南東 0.2m/s,曇りのち時々晴れ,NULL,NULL,NULL,予報に反して風強め！ 朝イチから中、小アジ、ポツポツ当たり！ゲストにマダイ、アマダイ お土産十分楽しめました。,24.7℃,NULL,chowari/伊勝丸
伊勝丸,沼津市江の浦港,2024/10/26,1,0,タチウオ,タチウオ,メイン,タチウオ,NULL,10.0,20.0,15.0,0,70.0,90.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.9,24.9,NULL,東北東,2.3m/s,小潮,南南西 0.2m/s,曇り,,NULL,NULL,食い出し早め 餌釣りにて途中掛かりのり悪い時間があったもののポツポツ当たりました。,24.9℃,NULL,chowari/伊勝丸
伊勝丸,沼津市江の浦港,2024/10/26,2,0,アジ,アジ,メイン,アジ,NULL,10.0,13.0,11.5,0,22.0,30.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.9,24.9,NULL,東北東,2.3m/s,小潮,南南西 0.2m/s,曇り,マダイ,NULL,NULL,朝イチにフグ 明るくなってからポツポツ当たり、タイもゲット！ 良い感じでした。 深場の中アジ好釣です、お問い合わせください。,24.9℃,NULL,chowari/伊勝丸
伊勝丸,沼津市江の浦港,2024/10/26,2,0,マダイ,マダイ,サブ,マダイ,NULL,1.0,1.0,1.0,0,30.0,33.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.9,24.9,NULL,東北東,2.3m/s,小潮,南南西 0.2m/s,曇り,NULL,NULL,NULL,朝イチにフグ 明るくなってからポツポツ当たり、タイもゲット！ 良い感じでした。 深場の中アジ好釣です、お問い合わせください。,24.9℃,NULL,chowari/伊勝丸
伊勝丸,沼津市江の浦港,2024/10/27,1,0,アジ,アジ,メイン,アジ,NULL,14.0,23.0,18.5,0,23.0,37.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.7,24.7,NULL,東,0.8m/s,長潮,南南西 0.2m/s,曇りのち一時雨,マダイ,NULL,NULL,中アジ好釣果でした！ 来週も期待できます！！,24.7℃,NULL,chowari/伊勝丸
伊勝丸,沼津市江の浦港,2024/10/27,1,0,マダイ,マダイ,サブ,マダイ,NULL,0.0,2.0,1.0,0,30.0,35.0,,,NULL,静岡県 沼津市 江の浦港,NULL,NULL,1,NULL,NULL,24.7,24.7,NULL,東,0.8m/s,長潮,南南西 0.2m/s,曇りのち一時雨,NULL,NULL,NULL,中アジ好釣果でした！ 来週も期待できます！！,24.7℃,NULL,chowari/伊勝丸
伝五郎丸,松輪江奈港,2024/10/28,1,0,ワラサ,ワラサ,メイン,ワラサ,NULL,0.0,1.0,0.5,0,,,3.5,4.8,NULL,神奈川県 三浦市 松輪江奈漁港,NULL,NULL,1,NULL,NULL,24.7,24.7,NULL,北北東,8.0m/s,若潮・潮速く,南南東 0.8m/s,雨のち曇り,"マダイ,サバが混じりました",NULL,NULL,ワラサは朝の2流し位ポツリポツリ当たりましたが、その後は潮速く喰い渋り、数はのびなやみました。他にマダイ、サバが混じりました。29日も出船確定ですので、乗船お待ちしています。,24.7℃,NULL,chowari/伝五郎丸
伝五郎丸,松輪江奈港,2024/10/29,1,0,マダイ,マダイ,サブ,マダイ,NULL,0.0,1.0,0.5,0,,,0.6,1.0,NULL,神奈川県 三浦市 松輪江奈漁港,NULL,NULL,1,NULL,NULL,24.5,24.5,NULL,北東,7.6m/s,中潮,南南東 0.8m/s,雨,NULL,NULL,NULL,ワラサは朝のうちアタリ、ポツリポツリ釣ることができトップ2本でその中にマダイも釣ることができました。他にヒラソーダ、サバ混じりでした。ワラサ、マダイが混じりますので、幅広い仕掛けを用意して下さい。30日も出船確定しています。空席多数ありますので、皆様の乗船お待ちしています。,24.5℃,NULL,chowari/伝五郎丸
伝五郎丸,松輪江奈港,2024/10/29,1,0,ワラサ,ワラサ,メイン,ワラサ,NULL,0.0,2.0,1.0,0,,,3.0,4.8,NULL,神奈川県 三浦市 松輪江奈漁港,NULL,NULL,1,NULL,NULL,24.5,24.5,NULL,北東,7.6m/s,中潮,南南東 0.8m/s,雨,"ヒラソーダ,サバ混じりでした・マダイ",NULL,NULL,ワラサは朝のうちアタリ、ポツリポツリ釣ることができトップ2本でその中にマダイも釣ることができました。他にヒラソーダ、サバ混じりでした。ワラサ、マダイが混じりますので、幅広い仕掛けを用意して下さい。30日も出船確定しています。空席多数ありますので、皆様の乗船お待ちしています。,24.5℃,NULL,chowari/伝五郎丸
伝五郎丸,松輪江奈港,2024/10/30,1,0,マダイ,マダイ,サブ,マダイ,NULL,0.0,3.0,1.5,0,,,0.6,0.8,NULL,神奈川県 三浦市 松輪江奈漁港,NULL,NULL,1,NULL,NULL,24.5,24.5,NULL,北,7.1m/s,中潮,南南東 1.0m/s,曇りのち時々晴れ,NULL,NULL,NULL,ワラサ、マダイ共にポツリポツリ釣ることができ、バラシもありましたがワラサトップ3本、マダイトップ3匹とまずまずの釣果でした。混じりはツムブリ、ヒラソーダ、サバでした。31日はキャンセル出てまだ予約1人と出船が微妙です。乗船者大募集中ですので予約のお電話お待ちしています。,24.5℃,NULL,chowari/伝五郎丸
伝五郎丸,松輪江奈港,2024/10/30,1,0,ワラサ,ワラサ,メイン,ワラサ,NULL,0.0,3.0,1.5,0,,,3.0,5.0,NULL,神奈川県 三浦市 松輪江奈漁港,NULL,NULL,1,NULL,NULL,24.5,24.5,NULL,北,7.1m/s,中潮,南南東 1.0m/s,曇りのち時々晴れ,マダイ,NULL,NULL,ワラサ、マダイ共にポツリポツリ釣ることができ、バラシもありましたがワラサトップ3本、マダイトップ3匹とまずまずの釣果でした。混じりはツムブリ、ヒラソーダ、サバでした。31日はキャンセル出てまだ予約1人と出船が微妙です。乗船者大募集中ですので予約のお電話お待ちしています。,24.5℃,NULL,chowari/伝五郎丸
伝五郎丸,松輪江奈港,2024/10/31,1,0,マダイ,マダイ,メイン,マダイ,NULL,2.0,2.0,2.0,0,,,0.6,1.5,NULL,神奈川県 三浦市 松輪江奈漁港,NULL,NULL,1,NULL,NULL,24.3,24.3,NULL,北東,4.8m/s,大潮,南 0.6m/s,晴れ後時々曇り,ワラサ,NULL,NULL,お客様3人で出船し、朝のうちアタリ少なく苦戦し、マダイ船中2匹、ワラサ船中1本に終わりました。混じりはヒラソーダ、サバでした。明日またガンバリマス。11/1も出船確定しました。まだ空席ありますので、ご予約のお電話お待ちしています。,24.3℃,NULL,chowari/伝五郎丸
伝五郎丸,松輪江奈港,2024/10/31,1,0,ワラサ,ワラサ,サブ,ワラサ,NULL,1.0,1.0,1.0,0,,,4.0,4.0,NULL,神奈川県 三浦市 松輪江奈漁港,NULL,NULL,1,NULL,NULL,24.3,24.3,NULL,北東,4.8m/s,大潮,南 0.6m/s,晴れ後時々曇り,NULL,NULL,NULL,お客様3人で出船し、朝のうちアタリ少なく苦戦し、マダイ船中2匹、ワラサ船中1本に終わりました。混じりはヒラソーダ、サバでした。明日またガンバリマス。11/1も出船確定しました。まだ空席ありますので、ご予約のお電話お待ちしています。,24.3℃,NULL,chowari/伝五郎丸
佐島海楽園,佐島,2024/10/28,1,0,イサキ,イサキ,サブ,イサキ,NULL,2.0,19.0,10.5,0,17.0,30.0,,,NULL,諸磯沖,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,南 0.6m/s,曇り,NULL,NULL,NULL,今日から７時出船。 風は北東風そよそよ曇りで時々雨が降った今日は８名のお客様に来て頂きカメギ〜諸磯沖で五目船。 シマアジはなんとか釣れましたよ〜。 シマアジ船中４匹。,21.8℃,NULL,chowari/佐島海楽園
佐島海楽園,佐島,2024/10/28,1,0,イナダ,イナダ,サブ,イナダ,NULL,,,,0,,,,,NULL,諸磯沖,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,南 0.6m/s,曇り,NULL,NULL,NULL,今日から７時出船。 風は北東風そよそよ曇りで時々雨が降った今日は８名のお客様に来て頂きカメギ〜諸磯沖で五目船。 シマアジはなんとか釣れましたよ〜。 シマアジ船中４匹。,21.8℃,NULL,chowari/佐島海楽園
佐島海楽園,佐島,2024/10/28,1,0,シマアジ,シマアジ,メイン,シマアジ,NULL,0.0,3.0,1.5,0,30.0,45.0,,,NULL,諸磯沖,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,南 0.6m/s,曇り,イサキ・イナダ・スマガツオ・ツムブリ・ヒラソーダ・メジナ,NULL,NULL,今日から７時出船。 風は北東風そよそよ曇りで時々雨が降った今日は８名のお客様に来て頂きカメギ〜諸磯沖で五目船。 シマアジはなんとか釣れましたよ〜。 シマアジ船中４匹。,21.8℃,NULL,chowari/佐島海楽園
佐島海楽園,佐島,2024/10/28,1,0,スマガツオ,NULL,サブ,スマガツオ,NULL,,,,0,,,,,NULL,諸磯沖,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,南 0.6m/s,曇り,NULL,NULL,NULL,今日から７時出船。 風は北東風そよそよ曇りで時々雨が降った今日は８名のお客様に来て頂きカメギ〜諸磯沖で五目船。 シマアジはなんとか釣れましたよ〜。 シマアジ船中４匹。,21.8℃,NULL,chowari/佐島海楽園
佐島海楽園,佐島,2024/10/28,1,0,ツムブリ,ブリ,サブ,ツムブリ,NULL,,,,0,,,,,NULL,諸磯沖,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,南 0.6m/s,曇り,NULL,NULL,NULL,今日から７時出船。 風は北東風そよそよ曇りで時々雨が降った今日は８名のお客様に来て頂きカメギ〜諸磯沖で五目船。 シマアジはなんとか釣れましたよ〜。 シマアジ船中４匹。,21.8℃,NULL,chowari/佐島海楽園
佐島海楽園,佐島,2024/10/28,1,0,ツムブリ,ブリ,サブ,ツムブリ,NULL,,,,0,,,,,NULL,諸磯沖,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,南 0.6m/s,曇り,NULL,NULL,NULL,今日から７時出船。 風は北東風そよそよ曇りで時々雨が降った今日は８名のお客様に来て頂きカメギ〜諸磯沖で五目船。 シマアジはなんとか釣れましたよ〜。 シマアジ船中４匹。,21.8℃,NULL,chowari/佐島海楽園
佐島海楽園,佐島,2024/10/28,1,0,ヒラソーダ,NULL,サブ,ヒラソーダ,NULL,,,,0,,,,,NULL,諸磯沖,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,南 0.6m/s,曇り,NULL,NULL,NULL,今日から７時出船。 風は北東風そよそよ曇りで時々雨が降った今日は８名のお客様に来て頂きカメギ〜諸磯沖で五目船。 シマアジはなんとか釣れましたよ〜。 シマアジ船中４匹。,21.8℃,NULL,chowari/佐島海楽園
佐島海楽園,佐島,2024/10/28,1,0,メジナ,メジナ,サブ,メジナ,NULL,,,,0,,,,,NULL,諸磯沖,NULL,NULL,1,NULL,NULL,21.8,21.8,NULL,北北東,3.8m/s,若潮,南 0.6m/s,曇り,NULL,NULL,NULL,今日から７時出船。 風は北東風そよそよ曇りで時々雨が降った今日は８名のお客様に来て頂きカメギ〜諸磯沖で五目船。 シマアジはなんとか釣れましたよ〜。 シマアジ船中４匹。,21.8℃,NULL,chowari/佐島海楽園
佐島海楽園,佐島,2024/10/29,1,0,イサキ,イサキ,サブ,イサキ,NULL,7.0,41.0,24.0,0,17.0,35.0,,,NULL,カメギ沖,NULL,NULL,1,NULL,NULL,21.6,21.6,NULL,北北東,5.7m/s,中潮,南 0.6m/s・ウネリ,雨,NULL,NULL,NULL,生憎の雨で寒い１日。 ７名のお客様に来て頂き佐島〜カメギ沖でライト五目船。 風は北東風そよそよで水色澄。 大きなウネリ有り。 シマアジは顔見れましたが難しくバラシも有りました。 イサキは塩焼きサイズ主体の良型混じりでポッツリポッツリと釣れました。 シマアジ、船中２匹。,21.6℃,NULL,chowari/佐島海楽園
