ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,time_slot,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,cancel_reason,cancel_type,kanso_raw,suion_raw,suishoku_raw
長崎屋,横浜本牧港,2023/05/16,2,0,アジ,アジ,メイン,ショートLTアジ,ショート,45,75,60,0,17,28,,,,航程3～15分位,,,,,,,,,,,,,"イシモチ,カサゴ",,,近場のライトアジ!幅広の20cm前後主体に、ひと回り大きいサイズも交じりながらポツポツと釣れて好調!トップ75匹、50匹前後の方が多くお土産十分でした。他にイシモチ・カサゴ。,,
長崎屋,横浜本牧港,2023/05/15,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,6,69,37,0,13,25,,,,航程5～25分位,,,,,,,,,,,,雨,"イシモチ,マコガレイ,カサゴ",,,好調!雨予報のなか、多数お集まりいただきありがとうございました!良型中心に1日ポツポツと、潮もあまり流れないので投げて探れる方は数伸ばしました!2番手52匹、3番手48匹。他にイシモチ・マコガレイ・カサゴ・アジ等。,,
長崎屋,横浜本牧港,2023/05/15,2,0,アジ,アジ,メイン,ショートLTアジ,ショート,39,91,65,0,17,31,,,,航程3～15分位,,,,,,,,,,,,"雨,曇り","サバ,イシモチ,カサゴ",,,近場のライトアジ!幅広の20cm前後主体に、今日は23～24cm級もポツポツと交じって、雨～曇り陽気で高活性!トップ91匹。60匹台の方が多くお土産十分でした。,,
長崎屋,横浜本牧港,2023/05/14,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,10,73,41,0,13,25,,,,航程5～25分位,,,,,,,,,,,,"雨,曇り","イシモチ,マコガレイ,カサゴ",,,好調!雨は一時強まっただけ、曇りの時間が長かったです。良型中心に1日ポツポツ、時折連発ありました!2番手37匹。,,
長崎屋,横浜本牧港,2023/05/14,2,0,アジ,アジ,メイン,ショートLTアジ,ショート,36,75,55,0,17,30,,,,航程3～15分位,,,,,,,,,,,,,"イシモチ,カサゴ",,,近場のライトアジ!幅広の20cm前後主体にもう一回り大きいサイズも交じって好調でした!トップ75匹。皆さん30匹超とお土産になりました。,,
長崎屋,横浜本牧港,2023/05/13,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,11,74,42,0,12,24,,,,航程5～25分位,,,,,,,,,,,,雨,"イシモチ,マコガレイ,カサゴ",,,好調!雨予報ながらも多数お集まりいただきありがとうございました!良型中心にやや小振りまじりでポツポツとアタリあり好調でした!クラゲ少なく良かったです。2番手47匹、3番手43匹。,,
長崎屋,横浜本牧港,2023/05/13,2,0,アジ,アジ,メイン,ショートLTアジ,ショート,18,75,46,0,17,29,,,,航程3～15分位,,,,,,,,,,,,雨,"イシモチ,カサゴ,クロダイ",,,近場のライトアジ!雨陽気ながらも多数お集まりいただきありがとうございました!幅広の20cm前後主体にもう一回り大きいサイズもやや交じって、何度か良い感じの時間帯があり好調でした!トップ75匹、2番手61匹。30匹超の方が多かったです。,,
長崎屋,横浜本牧港,2023/05/12,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,10,57,33,0,13,24,,,,航程5～25分位,,,,,,,,,,,,,"イシモチ,マコガレイ,カサゴ",,,中型中心にポツポツとアタリあり好調でした!クラゲ少なく良かったです。トップ57匹、2番手41匹。,,
長崎屋,横浜本牧港,2023/05/12,2,0,アジ,アジ,メイン,ショートLTアジ,ショート,18,45,31,0,17,32,,,,航程3～15分位,,,,,,,,,,,,,"サバ,イシモチ,カサゴ",,,近場のライトアジ!幅広の20cm前後主体にもう一回り上のサイズも幾らか交じりで、ポツポツ釣れたり止まったりの繰り返しでした。40匹台が5人と接戦でした。,,
長崎屋,横浜本牧港,2023/05/10,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,3,69,36,0,13,25,,,,航程5～25分位,,,,,,,,,,潮が速,,雨,"イシモチ,ムシガレイ,カサゴ",,,好調!雨水で表層の潮が速く釣り辛かったです。良型中心に1日ポツポツでした。,,
長崎屋,横浜本牧港,2023/05/10,2,0,アジ,アジ,メイン,ショートLTアジ,ショート,34,122,78,0,17,30,,,,航程3～15分位,,,,,,,濁り,,,,,,"サバ,イシモチ,カサゴ",,,近場のライトアジ!潮の濁りが入って来て活性良く、ダブル、トリプル多数あり活発!幅広の20cm前後主体にもう一回り上のサイズも時折交じっていました。トップ122匹、平均60～65匹前後とお土産十分でした!他にサバ・イシモチ・カサゴ。,,
長崎屋,横浜本牧港,2023/05/09,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,22,102,62,0,13,24,,,,航程5～25分位,,,,,,,,,,,,,,,,,,
長崎屋,横浜本牧港,2023/05/09,2,0,シロギス,シロギス,メイン,ショートシロギス,ショート,5,48,26,0,13,25,,,,航程5～25分位,,,,,,,,,,,,,"イシモチ,ムシガレイ,カサゴ",,,シケ続きで久しぶりの出船。引き続き、良型中心に1日ポツポツとアタリ続き好調でした!トップ102匹、2番手69匹。,,
長崎屋,横浜本牧港,2023/05/09,3,0,アジ,アジ,メイン,ショートLTアジ,ショート,38,86,62,0,17,30,,,,航程3～15分位,,,,,,,,,,,,,カサゴ,,,近場のライトアジ!少人数で寂しく出船。中型交じりでポツポツと食い続き好調でした!他にカサゴ。,,
長崎屋,横浜本牧港,2023/05/05,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,1,76,38,0,14,26,,,,航程5～25分位,,,,,,,,,,,,,,,,,,
長崎屋,横浜本牧港,2023/05/05,2,0,シロギス,シロギス,メイン,ショートシロギス,ショート,5,48,26,0,13,25,,,,航程5～25分位,,,,,,,,,強,,,,"イシモチ,ムシガレイ,カサゴ",,,好調!シロギス船は今日も大盛況で2隻に分かれて出船。良型中心にジャンボサイズ交じりでポツポツと!風が強く風陰の水深も浅めのポイントでしたので、投げて探れる方は数伸ばしていました。,,
長崎屋,横浜本牧港,2023/05/05,3,0,アジ,アジ,メイン,ショートLTアジ,ショート,7,56,31,0,17,30,,,,航程3～15分位,,,,,,,,,,,,,"イシモチ,カサゴ",,,近場のライトアジ!今日もじっくりと狙ってみました。終日、ポツリポツリの船中の誰かしらにヒットする感じながらも続いてくれて好調でした!中層にクラゲが多く、バラシが多かったです。,,
長崎屋,横浜本牧港,2023/05/04,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,7,95,51,0,13,26,,,,航程5～25分位,,,,,,,,,,,,,,,,,,
長崎屋,横浜本牧港,2023/05/04,2,0,シロギス,シロギス,メイン,ショートシロギス,ショート,5,45,25,0,13,24,,,,航程5～25分位,,,,,,,,,,,,,"イシモチ,ムシガレイ,カサゴ等",,,好調!今日も大盛況で2隻に分かれて出船。良型中心にジャンボサイズ交じりでポツポツとアタリ続き好調でした!トップ95匹、2番手91匹。,,
長崎屋,横浜本牧港,2023/05/04,3,0,アジ,アジ,メイン,ショートLTアジ,ショート,3,53,28,0,16,28,,,,航程3～15分位,,,,,,,,,,,,,イシモチ,,,大盛況!今日は移動は1回のみとじっくりと狙ってみました。初めは単発の食いでしたが、潮が流れて来ると船中の誰かしらにヒットするようになりダブル交じりで好調でした!親子2人で50匹超の方も!潮が澄んだので細めのハリスが効果的ですね。,,
長崎屋,横浜本牧港,2023/05/03,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,5,124,64,0,13,25,,,,航程5～25分位,,,,,,,,,,,,,,,,,,
長崎屋,横浜本牧港,2023/05/03,2,0,シロギス,シロギス,メイン,ショートシロギス,ショート,5,90,47,0,14,25,,,,航程5～25分位,,,,,,,,,,,,,"イシモチ,マコガレイ,ムシガレイ",,,今日も大盛況で2隻に分かれて出船。良型中心にジャンボサイズ交じりでポツポツとアタリ続き好調でした!トップ124匹、2番手46匹。,,
長崎屋,横浜本牧港,2023/05/03,3,0,アジ,アジ,メイン,ショートLTアジ,ショート,1,16,8,0,16,30,,,,航程3～15分位,,,,,,,澄み,,,,,,"イシモチ,カサゴ共に多数",,,大盛況!澄み潮になってしまい、反応あるが単発の食い!ちょっとポツポツと釣れても続かず苦戦でした。掛かり浅くバラシも多かったです。,,
長崎屋,横浜本牧港,2023/05/02,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,5,74,39,0,13,25,,,,航程5～25分位,,,,,,,,北,強,,,,,,,今日も大盛況で2隻に分かれて出船。北風が強めとクラゲが多く釣りにくい状況。,,
長崎屋,横浜本牧港,2023/05/02,2,0,シロギス,シロギス,メイン,ショートシロギス,ショート,5,61,33,0,5,5,,,,航程5～25分位,,,,,,,,,,,,,"イシモチ,マコガレイ,ムシガレイ",,,ビギナーの方も多かったので、波のあまりない岸寄りのポイントを狙いました。良型中心にやや小型やジャンボサイズ交じり、各所でポツポツとアタリ好調!多くのお客様のなか半数が30匹以上でした。,,
長崎屋,横浜本牧港,2023/05/02,3,0,アジ,アジ,メイン,ショートLTアジ,ショート,11,42,26,0,16,26,,,,航程3～15分位,,,,,,,,,,,,,"イシモチ,カサゴ",,,近場のライトアジ!今日も反応あるが単発の食いで良くならず、ちょっと移動したポイントでやや小振りが主体ながらもポツポツとアタリました。2番手38匹、3番手37匹。,,
長崎屋,横浜本牧港,2023/05/01,1,0,シロギス,シロギス,メイン,ショートシロギス,ショート,7,123,65,0,13,26,,,,航程5～25分位,,,,,,,,,,,,,,,,,,
長崎屋,横浜本牧港,2023/05/01,2,0,シロギス,シロギス,メイン,ショートシロギス,ショート,13,66,39,0,,,,,,航程5～25分位,,,,,,,,,,,,,"イシモチ,マコガレイ,ムシガレイ42cm",,,好調!今日も大盛況で2隻に分かれて出船。良型中心に時折大型交じりで1日ポツポツとアタリ続き好調でした!2番手44匹、3番手43匹。,,
長崎屋,横浜本牧港,2023/05/01,3,0,アジ,アジ,メイン,ショートLTアジ,ショート,35,105,70,0,17,32,,,,航程3～15分位,,,,,,,,,,,,,"イシモチ,カサゴ",,,近場のライトアジ!前回は渋かった反応が今日は活発にアタリ好調でした!トップ105匹、2番手83匹。平均50匹前後とお土産十分でした!他にイシモチ・カサゴ。,,
吉久,浦安,2023/05/31,1,0,タチウオ,タチウオ,メイン,タチウオ,,10,25,17,0,65,110,,,,大貫沖,,,20.0,20.0,20.5,20.5,薄濁り,,,,,,,,,好調～!,20.5℃,薄濁り
吉久,浦安,2023/05/31,2,0,フグ,フグ,メイン,フグ,,1,10,5,0,18,35,,,,大貫沖,,,10.0,10.0,20.5,20.5,薄濁り,,,,,,,,,白子入ってます。。,20.5℃,薄濁り
吉久,浦安,2023/05/28,1,0,タチウオ,タチウオ,メイン,タチウオ,,1,18,9,0,70,122,,,,大貫沖,,,20.0,20.0,20.5,20.5,薄濁り,,,,,,,,,良型多く好調～!,20.5℃,薄濁り
吉久,浦安,2023/05/28,2,0,フグ,フグ,メイン,フグ,,0,9,4,0,18,35,,,,大貫沖,,,10.0,10.0,20.5,20.5,薄濁り,,,,,,,,,白子入ってます。。,20.5℃,薄濁り
吉久,浦安,2023/05/27,1,0,タチウオ,タチウオ,メイン,タチウオ,,0,15,7,0,65,110,,,,海堡沖,,,30.0,30.0,,,,,,,,,,,,食い順調～!,,
吉久,浦安,2023/05/27,2,0,フグ,フグ,メイン,フグ,,0,20,10,0,18,35,,,,大貫沖,,,10.0,10.0,,,,,,,,,,,,白子入って。。,,
吉久,浦安,2023/05/27,3,0,,,メイン,夜アナゴ,夜,1,15,8,0,25,45,,,,木更津沖,,,15.0,15.0,,,,,,,,,,,,,,
吉久,浦安,2023/05/26,1,0,タチウオ,タチウオ,メイン,タチウオ,,6,20,13,0,70,113,,,,大貫沖,,,15.0,15.0,20.5,20.5,薄濁り,,,,,,,,,良型交じり好調～!,20.5℃,薄濁り
吉久,浦安,2023/05/26,2,0,フグ,フグ,メイン,フグ,,0,13,6,0,18,35,,,,大貫沖,,,10.0,10.0,20.5,20.5,薄濁り,,,,,,,,,白子入って。。,20.5℃,薄濁り
吉久,浦安,2023/05/25,1,0,タチウオ,タチウオ,メイン,タチウオ,,7,25,16,0,65,100,,,,海堡沖～猿島沖,,,30.0,30.0,,,,,,,,,,,,食い順調～!,,
吉久,浦安,2023/05/25,2,0,フグ,フグ,メイン,フグ,,0,22,11,0,18,35,,,,大貫沖,,,10.0,10.0,,,,,,,,,,,,好調～!白子多数。。,,
吉久,浦安,2023/05/24,1,0,タチウオ,タチウオ,メイン,タチウオ,,4,15,9,0,65,113,,,,猿島沖,,,30.0,30.0,20.5,20.5,薄濁り,,,,,,,,,食い順調～!,20.5℃,薄濁り
吉久,浦安,2023/05/24,2,0,フグ,フグ,メイン,フグ,,5,26,15,0,18,35,,,,大貫沖,,,10.0,10.0,20.5,20.5,薄濁り,,,,,,,,,好調～!白子多数。。,20.5℃,薄濁り
吉久,浦安,2023/05/22,1,0,タチウオ,タチウオ,メイン,タチウオ,,2,28,15,0,70,114,,,,海堡沖,,,30.0,30.0,20.5,20.5,薄濁り,,,,,,,,,良型多く好調～!,20.5℃,薄濁り
吉久,浦安,2023/05/22,2,0,フグ,フグ,メイン,フグ,,1,17,9,0,18,38,,,,大貫沖,,,10.0,10.0,20.5,20.5,薄濁り,,,,,,,,,白子たっぷり!,20.5℃,薄濁り
吉久,浦安,2023/05/21,1,0,タチウオ,タチウオ,メイン,タチウオ,,3,18,10,0,65,123,,,,第二海堡沖,,,40.0,40.0,20.5,20.5,薄濁り,,,,,,,,,良型交じり好調～!,20.5℃,薄濁り
吉久,浦安,2023/05/21,2,0,フグ,フグ,メイン,フグ,,0,20,10,0,18,35,,,,大貫沖,,,10.0,10.0,20.5,20.5,薄濁り,,,,,,,,,順調に。白子多数。,20.5℃,薄濁り
吉久,浦安,2023/05/20,1,0,フグ,フグ,メイン,フグ,,2,20,11,0,18,35,,,,大貫沖,,,10.0,10.0,21.5,21.5,薄濁り,,,,,,,,,食い良好～!白子多数!,21.5℃,薄濁り
吉久,浦安,2023/05/20,2,0,,,メイン,夜アナゴ,夜,0,8,4,0,25,48,,,,木更津沖,,,15.0,15.0,21.5,21.5,薄濁り,,,,,,,,,,21.5℃,薄濁り
吉久,浦安,2023/05/19,1,0,フグ,フグ,メイン,フグ,,6,43,24,0,18,35,,,,大貫沖,,,10.0,10.0,20.5,20.5,薄濁り,,,,,,,,,食い活発!白子多数。。,20.5℃,薄濁り
吉久,浦安,2023/05/19,2,0,アジ,アジ,メイン,マアジ,,32,56,44,0,16,28,,,,横浜沖,,,15.0,15.0,20.5,20.5,薄濁り,,,,,,,,,順調に。。,20.5℃,薄濁り
吉久,浦安,2023/05/18,1,0,フグ,フグ,メイン,フグ,,0,22,11,0,18,35,,,,大貫沖,,,10.0,10.0,20.5,20.5,薄濁り,,,,,,,,,食い順調～!白子多数。。,20.5℃,薄濁り
吉久,浦安,2023/05/18,2,0,アジ,アジ,メイン,マアジ,,10,43,26,0,16,28,,,,横浜沖,,,15.0,15.0,20.5,20.5,薄濁り,,,,,,,,,良型多く。。,20.5℃,薄濁り
吉久,浦安,2023/05/17,1,0,フグ,フグ,メイン,フグ,,1,24,12,0,18,34,,,,大貫沖,,,10.0,10.0,20.1,20.1,薄濁り,,,,,,,,,好調～!白子多数。。,20.1℃,薄濁り
吉久,浦安,2023/05/15,1,0,フグ,フグ,メイン,フグ,,12,34,23,0,18,34,,,,大貫沖,,,10.0,10.0,18.2,18.2,薄濁り,,,,,,,,,食い良好～!白子多数。。,18.2℃,薄濁り
吉久,浦安,2023/05/15,2,0,タチウオ,タチウオ,メイン,タチウオ,,7,21,14,0,65,100,,,,走水沖,,,40.0,40.0,18.2,18.2,薄濁り,,,,,,,,,食い順調～!,18.2℃,薄濁り
吉久,浦安,2023/05/14,1,0,フグ,フグ,メイン,フグ,,8,37,22,0,18,34,,,,大貫沖,,,10.0,10.0,18.2,18.2,薄濁り,,,,,,,,,食い良好～白子多数!,18.2℃,薄濁り
吉久,浦安,2023/05/14,2,0,タチウオ,タチウオ,メイン,タチウオ,,1,10,5,0,65,108,,,,走水沖～60m,,,30.0,30.0,18.2,18.2,薄濁り,,,,,,,,,順調に。。,18.2℃,薄濁り
吉久,浦安,2023/05/14,3,0,アジ,アジ,メイン,マアジ,,25,64,44,0,15,27,,,,横浜沖,,,15.0,15.0,18.2,18.2,薄濁り,,,,,,,,,活発!,18.2℃,薄濁り
吉久,浦安,2023/05/13,1,0,フグ,フグ,メイン,フグ,,5,55,30,0,18,34,,,,大貫沖,,,10.0,10.0,17.5,17.5,薄濁り,,,,,,,,,白子入りで食い活発!,17.5℃,薄濁り
吉久,浦安,2023/05/13,2,0,タチウオ,タチウオ,メイン,タチウオ,,3,32,17,0,65,112,,,,走水沖～50m,,,25.0,25.0,17.5,17.5,薄濁り,,,,,,,,,好調～!,17.5℃,薄濁り
吉久,浦安,2023/05/13,3,0,,,メイン,夜アナゴ,夜,1,7,4,0,25,45,,,,木更津沖,,,15.0,15.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
吉久,浦安,2023/05/12,1,0,フグ,フグ,メイン,フグ,,2,24,13,0,18,34,,,,大貫沖,,,10.0,10.0,17.5,17.5,薄濁り,,,,,,,,,白子入り食い良好～!,17.5℃,薄濁り
吉久,浦安,2023/05/12,2,0,アジ,アジ,メイン,マアジ,,40,64,52,0,16,28,,,,横浜沖,,,20.0,20.0,17.5,17.5,薄濁り,,,,,,,,,活発に!,17.5℃,薄濁り
吉久,浦安,2023/05/11,1,0,タチウオ,タチウオ,メイン,タチウオ,,4,23,13,0,65,110,,,,走水沖～60m,,,30.0,30.0,17.5,17.5,薄濁り,,,,,,,,,食い順調～!,17.5℃,薄濁り
吉久,浦安,2023/05/11,2,0,フグ,フグ,メイン,フグ,,0,12,6,0,18,34,,,,湾内,,,10.0,10.0,17.5,17.5,薄濁り,,,,,,,,,白子入ってます!,17.5℃,薄濁り
吉久,浦安,2023/05/10,1,0,タチウオ,タチウオ,メイン,タチウオ,,0,30,15,0,65,105,,,,走水沖,,,40.0,40.0,17.8,17.8,薄濁り,,,,,,,,,食い良好ー!,17.8℃,薄濁り
吉久,浦安,2023/05/10,2,0,フグ,フグ,メイン,フグ,,2,24,13,0,18,35,,,,湾内,,,10.0,10.0,17.8,17.8,薄濁り,,,,,,,,,活発!,17.8℃,薄濁り
吉久,浦安,2023/05/05,1,0,フグ,フグ,メイン,フグ,,3,22,12,0,18,35,,,,大貫沖,,,10.0,10.0,,,,,,,,,,,,,,
吉久,浦安,2023/05/05,2,0,アジ,アジ,メイン,マアジ,,16,61,38,0,12,24,,,,木更津沖,,,15.0,15.0,,,,,,,,,,,,,,
吉久,浦安,2023/05/05,3,0,タチウオ,タチウオ,メイン,タチウオ,,0,6,3,0,65,100,,,,猿島沖,,,40.0,40.0,,,,,,,,,,,,,,
吉久,浦安,2023/05/04,1,0,フグ,フグ,メイン,フグ,,1,15,8,0,18,35,,,,大貫沖,,,10.0,10.0,17.5,17.5,薄濁り,,,,,,,,,白子入って好調～!,17.5℃,薄濁り
吉久,浦安,2023/05/04,2,0,アジ,アジ,メイン,マアジ,,15,73,44,0,14,24,,,,木更津沖,,,15.0,15.0,17.5,17.5,薄濁り,,,,,,,,,好調～!,17.5℃,薄濁り
吉久,浦安,2023/05/04,3,0,タチウオ,タチウオ,メイン,タチウオ,,0,4,2,0,65,95,,,,猿島沖,,,40.0,40.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
吉久,浦安,2023/05/04,4,0,,,メイン,夜アナゴ,夜,0,8,4,0,24,42,,,,木更津沖,,,15.0,15.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
吉久,浦安,2023/05/03,1,0,ショウサイフグ,ショウサイフグ,メイン,ショウサイフグ,,0,13,6,0,18,35,,,,大貫沖,,,10.0,10.0,17.5,17.5,薄濁り,,,,,,,,,白子入って好調～!,17.5℃,薄濁り
吉久,浦安,2023/05/03,2,0,アジ,アジ,メイン,マアジ,,12,61,36,0,14,28,,,,本牧沖,,,15.0,15.0,17.5,17.5,薄濁り,,,,,,,,,食い良好。。,17.5℃,薄濁り
吉久,浦安,2023/05/03,3,0,タチウオ,タチウオ,メイン,タチウオ,,0,6,3,0,65,106,,,,横須賀沖,,,30.0,30.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
吉久,浦安,2023/05/03,4,0,,,メイン,夜アナゴ,夜,0,10,5,0,25,45,,,,木更津沖,,,15.0,15.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
吉久,浦安,2023/05/02,1,0,タチウオ,タチウオ,メイン,タチウオ,,2,14,8,0,65,113,,,,猿島沖,,,50.0,50.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
吉久,浦安,2023/05/02,2,0,ショウサイフグ,ショウサイフグ,メイン,ショウサイフグ,,0,5,2,0,18,35,,,,大貫沖,,,10.0,10.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
吉久,浦安,2023/05/01,1,0,タチウオ,タチウオ,メイン,タチウオ,,2,28,15,0,65,110,,,,猿島沖,,,50.0,50.0,17.5,17.5,薄濁り,,,,,,,,,食い良好～!,17.5℃,薄濁り
吉久,浦安,2023/05/01,2,0,ショウサイフグ,ショウサイフグ,メイン,ショウサイフグ,,1,29,15,0,18,35,,,,大貫沖,,,10.0,10.0,17.5,17.5,薄濁り,,,,,,,,,白子入って好調～!,17.5℃,薄濁り
勘次郎丸,金谷港,2023/05/31,1,0,アジ,アジ,メイン,アジ,,22,57,39,0,25,44,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も特大から大型揃いで喰い良く大満足な一日でした。,,
勘次郎丸,金谷港,2023/05/30,1,0,アジ,アジ,メイン,アジ,,19,53,36,0,24,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,今日もトラフグが上がりました,,,毎日大型狙いです。今日も型良く喰い良くナギも良く、皆さん満足でした。,,
勘次郎丸,金谷港,2023/05/28,1,0,アジ,アジ,メイン,アジ,,10,55,32,0,23,44,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も型良く喰い良く、トラフグの3kgが上がった。,,
勘次郎丸,金谷港,2023/05/28,1,0,アジ,アジ,サブ,トラフグ,,,,,0,,,3.0,3.0,,,,,,,,,,,,,,,,,,毎日大型狙いです。今日も型良く喰い良く、トラフグの3kgが上がった。,,
勘次郎丸,金谷港,2023/05/27,1,0,アジ,アジ,メイン,アジ,,19,64,41,0,28,45,,,,金谷沖,,,50.0,50.0,,,,,,,,,サバも交じり皆さん満足なー日でした,,,毎日大型狙いです。今日も大型揃いで喰い良くクーラー満タンになりました。,,
勘次郎丸,金谷港,2023/05/26,1,0,アジ,アジ,メイン,アジ,,22,52,37,0,25,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,大サバも交じり皆さん良かったです,,,毎日大型狙いです。今日も大型主体で喰い良く、他に大サバも交じり皆さん良かったです。,,
勘次郎丸,金谷港,2023/05/25,1,0,アジ,アジ,メイン,アジ,,21,52,36,0,25,44,,,,金谷沖,,,50.0,50.0,,,,,,,,,サバも交じり皆さん大満足でした,,,毎日大型狙いです。今日も大型主体で喰い良く、他にサバも交じり皆さん大満足でした。,,
勘次郎丸,金谷港,2023/05/24,1,0,アジ,アジ,メイン,アジ,,8,41,24,0,23,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も大型主体で喰い良かったが、潮速くやりづらかった。,,
勘次郎丸,金谷港,2023/05/21,1,0,アジ,アジ,メイン,アジ,,10,54,32,0,23,44,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も大型主体で喰い良く、皆さん満足して帰りました。,,
勘次郎丸,金谷港,2023/05/20,1,0,アジ,アジ,メイン,アジ,,8,72,40,0,23,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も大型主体で、朝から喰い良く皆さん満足して帰りました。,,
勘次郎丸,金谷港,2023/05/19,1,0,アジ,アジ,メイン,アジ,,8,58,33,0,25,45,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も大型主体で喰い良く皆さん満足した1日でした。,,
勘次郎丸,金谷港,2023/05/16,1,0,アジ,アジ,メイン,アジ,,2,40,21,0,23,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も大型主体で楽しめました。,,
勘次郎丸,金谷港,2023/05/14,1,0,アジ,アジ,メイン,アジ,,17,71,44,0,23,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も大型主体で喰い良く皆さん満足した1日になりました。,,
勘次郎丸,金谷港,2023/05/13,1,0,アジ,アジ,メイン,アジ,,10,29,19,0,25,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,サバも大型が交じります,,,毎日大型狙いです。今日も大型主体でまずまず楽しめました。,,
勘次郎丸,金谷港,2023/05/11,1,0,アジ,アジ,メイン,アジ,,10,36,23,0,23,42,,,,金谷沖,,,50.0,50.0,,,,,,,,,サバも大型が交じりまずまずでした,,,毎日大型狙いです。今日も型良く、他にサバも大型が交じりまずまずでした。,,
勘次郎丸,金谷港,2023/05/10,1,0,アジ,アジ,メイン,アジ,,17,48,32,0,23,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,サバも大型が交じりました,,,毎日大型狙いです。今日も型良く喰い良かった。,,
勘次郎丸,金谷港,2023/05/09,1,0,アジ,アジ,メイン,アジ,,20,38,29,0,25,43,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も型良くまずまずでした。,,
勘次郎丸,金谷港,2023/05/05,1,0,アジ,アジ,メイン,アジ,,38,38,38,1,23,42,,,,金谷沖,,,50.0,50.0,,,,,強,,,,,,,毎日大型狙いです。今日も型は良かった。,,
勘次郎丸,金谷港,2023/05/04,1,0,アジ,アジ,メイン,アジ,,7,45,26,0,23,42,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も型が良くまずまずでした潮と風が合わずやりずらかった。,,
勘次郎丸,金谷港,2023/05/03,1,0,アジ,アジ,メイン,アジ,,3,41,22,0,24,42,,,,金谷沖,,,50.0,50.0,,,,,,,,,,,,毎日大型狙いです。今日も型揃いで楽しめた。,,
こなや丸,長浦,2023/05/31,1,0,タチウオ,タチウオ,メイン,タチウオ,,10,30,20,0,70,110,,,,,,,,,,,,,,,,,,,,ルアー。全体的に小振りなサイズが目立ちましたが、フォール中でも巻の誘いでも1m前後のサイズも入りアタリは多目でした。,,
こなや丸,長浦,2023/05/29,1,0,アジ,アジ,メイン,ショートLTアジ,ショート,12,35,23,0,17,38,,,,木更津沖,,,,,,,,,,,,雨,,,,今日は雨空で暗いので好釣果を期待して型狙いからスタートしましたが、ここ数日の苦戦を考慮してお客全員片舷に並んでチャレンジして頂きました。今日も潮の流れが弱く、なかなかアタリがなく、2時間粘ってどうにかこうにか体高のあるマッチョなアジをキャッチできました。,,
こなや丸,長浦,2023/05/25,1,0,アジ,アジ,メイン,ショートLTアジ,ショート,30,85,57,0,17,38,,,,木更津沖,,,,,,,,,,,,,,,,今日は良いナギになったので型狙いからスタートしました。朝イチからポツリ…ポツリ…と釣れて、型も30cmクラスの体高がある大型が揃って全員数匹ずつ釣れました。,,
こなや丸,長浦,2023/05/24,1,0,アジ,アジ,メイン,ショートLTアジ,ショート,22,88,55,0,17,38,,,,木更津沖,,,,,,,,,,上げ潮,,,,,,今日はシケ模様だったので、深めのポイントからスタートしました。上げ潮が少し残っていたので朝イチからポツリ…ポツリ…と釣れて、型も30cmクラスの大型が揃い全員数匹ずつ釣れて、25匹釣った方もいらっしゃいました。,,
