ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,kanso_raw,suion_raw,suishoku_raw
ちがさき丸,茅ヶ崎港,2024/02/01,1,0,タイ五目,タイ五目,メイン,マダイ,0,3,1,0,,,0.8,1.9,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,イシダイ,クロダイ",タイ五目。今日は色々釣れて五目釣り。,,
ちがさき丸,茅ヶ崎港,2024/02/01,2,0,マダイ,マダイ,メイン,アマダイ,2,8,5,0,20,38,,,,茅ヶ崎沖,,,,,,,,,,,,,,今日は深場メイン!!皆様平均で釣れボウズなし!!型は中型が多くお土産バッチリです!!,,
ちがさき丸,茅ヶ崎港,2024/02/01,3,0,フグ,フグ,メイン,ショウサイフグ,0,2,1,0,26,30,,,,茅ヶ崎沖,,,,,,,,,,,,,,ショウサイフグのアタリ良くなく途中トラフグ狙いに変更。ショートタイムで計3匹出ました。,,
ちがさき丸,茅ヶ崎港,2024/02/01,3,0,フグ,フグ,メイン,トラフグ,0,2,1,0,30,34,,,,,,,,,,,,,,,,,,ショウサイフグのアタリ良くなく途中トラフグ狙いに変更。ショートタイムで計3匹出ました。,,
ちがさき丸,茅ヶ崎港,2024/02/01,3,0,フグ,フグ,サブ,カワハギ,,,,0,30,30,,,,,,,,,,,,,,,,,,ショウサイフグのアタリ良くなく途中トラフグ狙いに変更。ショートタイムで計3匹出ました。,,
青木丸,由比,2024/02/28,1,0,イナダ,イナダ,メイン,イナダ,3,14,8,1,,,1.0,1.5,,三保沖,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/28,1,0,イナダ,イナダ,サブ,マダイ,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/24,1,0,マダイ,マダイ,メイン,マダイ,10,10,10,1,,,0.8,2.6,,三保沖,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/24,1,0,マダイ,マダイ,サブ,イナダ,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/24,1,0,マダイ,マダイ,サブ,ワラサ,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/19,1,0,イナダ,イナダ,メイン,イナダ,2,7,4,1,,,1.0,1.3,,三保沖,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/19,1,0,イナダ,イナダ,サブ,マダイ,7,7,7,1,,,0.8,1.2,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/18,1,0,イナダ,イナダ,メイン,イナダ,22,22,22,1,,,,,,三保沖,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/17,1,0,イナダ,イナダ,メイン,イナダ,53,53,53,1,,,,,,三保沖,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/17,1,0,イナダ,イナダ,サブ,マダイ,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/14,1,0,イナダ,イナダ,メイン,イナダ,20,20,20,1,,,,,,三保沖,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/14,1,0,イナダ,イナダ,サブ,マダイ,12,12,12,1,,,0.8,2.0,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/14,1,0,イナダ,イナダ,メイン,ワラサ,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/13,1,0,マダイ,マダイ,メイン,マダイ,12,12,12,1,,,0.8,1.5,,三保沖,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/13,1,0,マダイ,マダイ,サブ,イナダ,35,35,35,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/13,1,0,マダイ,マダイ,サブ,ワラサ,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/12,1,0,イナダ,イナダ,メイン,イナダ,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/12,1,0,イナダ,イナダ,メイン,ワラサ,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/11,1,0,マダイ,マダイ,メイン,マダイ,6,6,6,1,,,0.8,5.5,,三保沖,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/11,1,0,マダイ,マダイ,サブ,ワラサ,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,
青木丸,由比,2024/02/11,1,0,マダイ,マダイ,サブ,イナダ,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,
利一丸,網代,2024/02/28,1,0,マダイ,マダイ,メイン,ホウボウ・マダイ・イトヨリ・カイワリ,9,9,9,1,20,30,,,,,,,,,,,,,,,,,,ボートの釣果。。,,
利一丸,網代,2024/02/24,1,0,カワハギ,カワハギ,メイン,カワハギ,5,5,5,1,20,35,,,,,,,,,,,,,,,,,,ボートの釣果。。,,
利一丸,網代,2024/02/22,1,0,マダイ,マダイ,メイン,マダイ・メジナ・カイワリ・サバ,6,6,6,1,23,30,,,,,,,,,,,,,,,,,,ボートの釣果。。,,
利一丸,網代,2024/02/11,1,0,,,メイン,ウスバハギ・サバ,5,5,5,1,23,40,,,,,,,,,,,,,,,,,,ボートの釣果。。,,
利一丸,網代,2024/02/09,1,0,マダイ,マダイ,メイン,マダイ・サバ,2,2,2,1,20,30,,,,,,,,,,,,,,,,,,仕立の釣果。。,,
利一丸,網代,2024/02/03,1,0,カワハギ,カワハギ,メイン,カワハギ,8,8,8,1,20,26,,,,,,,,,,,,,,,,,,ボートの釣果。。,,
増福丸,御前崎港,2024/02/29,1,0,マダイ,マダイ,サブ,イサキ,13,22,17,0,28,30,,,,,,,,,,,,,,,,,"メイチダイ,大サバ,ウマヅラハギ",乗合・8人の釣果。良型マダイ釣れてます。,,
増福丸,御前崎港,2024/02/28,1,0,マダイ,マダイ,サブ,イサキ,10,18,14,0,28,30,,,,,,,,,,,,,,,,,"小シマアジ,小ダイ,イラ",乗合・6人の釣果。マダイ他68cm。,,
増福丸,御前崎港,2024/02/24,1,0,カサゴ,カサゴ,メイン,オニカサゴ,1,4,2,0,25,45,,,,御前崎沖,,,100.0,180.0,,,,,,潮動かず,,,"カンコ,アヤメカサゴ,大サバ交じる",乗合・8人の釣果。潮動かず苦戦。,,
増福丸,御前崎港,2024/02/18,1,0,アジ,アジ,サブ,イサキ,9,15,12,0,28,30,,,,,,,,,,,,,,,,,"オジサン,ウマヅラハギ,大サバ交じる",乗合・8人の釣果。数は釣れてるも小さいの多し。,,
増福丸,御前崎港,2024/02/13,1,0,マダイ,マダイ,サブ,イサキ,15,18,16,0,28,30,,,,,,,,,,,,,,,,,"メイチダイ,イラ,大サバ",乗合・5人の釣果。シマアジ不発。,,
増福丸,御前崎港,2024/02/10,1,0,アジ,アジ,サブ,メイチダイ,1,3,2,0,30,30,,,,,,,,,,,,,,,,,"イラ,メジナ,オジサン",乗合・7人の釣果。色々釣れてます。,,
増福丸,御前崎港,2024/02/10,1,0,アジ,アジ,サブ,イサキ,18,25,21,0,28,30,,,,,,,,,,,,,,,,,"イラ,メジナ,オジサン",乗合・7人の釣果。色々釣れてます。,,
増福丸,御前崎港,2024/02/09,1,0,カサゴ,カサゴ,メイン,オニカサゴ,3,7,5,0,25,47,,,,御前崎沖,,,110.0,180.0,,,,,,,,,"カンコ,レンコダイ,サバ",乗合・5人の釣果。オニカサゴ良型多し。,,
増福丸,御前崎港,2024/02/09,1,0,カサゴ,カサゴ,サブ,ヒオドシ,1,2,1,0,30,40,,,,,,,,,,,,,,,,,"カンコ,レンコダイ,サバ",乗合・5人の釣果。オニカサゴ良型多し。,,
増福丸,御前崎港,2024/02/08,1,0,アジ,アジ,サブ,イサキ,10,18,14,0,28,30,,,,,,,,,,,,,,,,,"大サバ,ウマヅラハギ,メイチダイ",乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2024/02/04,1,0,カサゴ,カサゴ,メイン,オニカサゴ,3,5,4,0,28,43,,,,御前崎沖,,,80.0,120.0,,,,,,,,,"小アラ,ヒオドシ,大サバ",乗合・3人の釣果。良型オニカサゴ釣れてます。,,
増福丸,御前崎港,2024/02/03,1,0,アジ,アジ,サブ,イサキ,10,30,20,0,28,30,,,,,,,,,,,,,,,,,"オジサン,イラ,スマガツオ",乗合・8人の釣果。色々釣れてます。,,
博栄丸,御前崎港,2024/02/28,1,0,アジ,アジ,メイン,シマアジ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝のうち良型ありも小振り多かった。。,,
博栄丸,御前崎港,2024/02/28,1,0,アジ,アジ,サブ,マダイ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝のうち良型ありも小振り多かった。。,,
博栄丸,御前崎港,2024/02/28,1,0,アジ,アジ,サブ,メイチダイ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝のうち良型ありも小振り多かった。。,,
博栄丸,御前崎港,2024/02/28,1,0,アジ,アジ,サブ,イサキ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝のうち良型ありも小振り多かった。。,,
博栄丸,御前崎港,2024/02/28,1,0,アジ,アジ,サブ,イラ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝のうち良型ありも小振り多かった。。,,
博栄丸,御前崎港,2024/02/28,1,0,アジ,アジ,サブ,ウマヅラハギ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝のうち良型ありも小振り多かった。。,,
博栄丸,御前崎港,2024/02/18,1,0,アジ,アジ,メイン,シマアジ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝良型あり。シマアジ・マダイ上手く拾えた人は良型あり、全体的にはアタリ少ない日でした。,,
博栄丸,御前崎港,2024/02/18,1,0,アジ,アジ,サブ,マダイ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝良型あり。シマアジ・マダイ上手く拾えた人は良型あり、全体的にはアタリ少ない日でした。,,
博栄丸,御前崎港,2024/02/18,1,0,アジ,アジ,サブ,メイチダイ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝良型あり。シマアジ・マダイ上手く拾えた人は良型あり、全体的にはアタリ少ない日でした。,,
博栄丸,御前崎港,2024/02/18,1,0,アジ,アジ,サブ,イサキ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝良型あり。シマアジ・マダイ上手く拾えた人は良型あり、全体的にはアタリ少ない日でした。,,
博栄丸,御前崎港,2024/02/18,1,0,アジ,アジ,サブ,ウマヅラハギ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝良型あり。シマアジ・マダイ上手く拾えた人は良型あり、全体的にはアタリ少ない日でした。,,
博栄丸,御前崎港,2024/02/18,1,0,アジ,アジ,サブ,サバ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ、朝良型あり。シマアジ・マダイ上手く拾えた人は良型あり、全体的にはアタリ少ない日でした。,,
博栄丸,御前崎港,2024/02/13,1,0,アジ,アジ,メイン,シマアジ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ良型出ました。エサ取り多くもアタリとれる人は複数とれました。,,
博栄丸,御前崎港,2024/02/13,1,0,アジ,アジ,サブ,マダイ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ良型出ました。エサ取り多くもアタリとれる人は複数とれました。,,
博栄丸,御前崎港,2024/02/13,1,0,アジ,アジ,サブ,メイチダイ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ良型出ました。エサ取り多くもアタリとれる人は複数とれました。,,
博栄丸,御前崎港,2024/02/13,1,0,アジ,アジ,サブ,イサキ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ良型出ました。エサ取り多くもアタリとれる人は複数とれました。,,
博栄丸,御前崎港,2024/02/13,1,0,アジ,アジ,サブ,イラ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ良型出ました。エサ取り多くもアタリとれる人は複数とれました。,,
博栄丸,御前崎港,2024/02/13,1,0,アジ,アジ,サブ,サバ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ良型出ました。エサ取り多くもアタリとれる人は複数とれました。,,
博栄丸,御前崎港,2024/02/13,1,0,アジ,アジ,サブ,ウマヅラハギ,,,,0,,,,,,,,,,,,,,,,,,,,シマアジ良型出ました。エサ取り多くもアタリとれる人は複数とれました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,サブ,シマアジ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,サブ,マダイ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,サブ,メイチダイ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,サブ,ウマヅラハギ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,サブ,ショウサイフグ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,サブ,サバ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,サブ,イラ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,メイン,カワハギ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/09,1,0,カワハギ,カワハギ,サブ,イサキ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジ良型交じりで前半アタリ取れました。,,
博栄丸,御前崎港,2024/02/04,1,0,モロコ,モロコ,メイン,モロコ,,,,0,,,27.0,27.0,,,,,,,,,,,,,,,"シマアジ,マダイ,メイチダイ",他にシマアジ・マダイ・メイチダイ・サバ・イサキ・ウマヅラハギ等。。,,
博栄丸,御前崎港,2024/02/03,1,0,カワハギ,カワハギ,サブ,シマアジ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジは良型交じりで朝のうち勝負でした。,,
博栄丸,御前崎港,2024/02/03,1,0,カワハギ,カワハギ,サブ,マダイ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジは良型交じりで朝のうち勝負でした。,,
博栄丸,御前崎港,2024/02/03,1,0,カワハギ,カワハギ,サブ,メイチダイ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジは良型交じりで朝のうち勝負でした。,,
博栄丸,御前崎港,2024/02/03,1,0,カワハギ,カワハギ,サブ,イサキ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジは良型交じりで朝のうち勝負でした。,,
博栄丸,御前崎港,2024/02/03,1,0,カワハギ,カワハギ,サブ,サバ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジは良型交じりで朝のうち勝負でした。,,
博栄丸,御前崎港,2024/02/03,1,0,カワハギ,カワハギ,サブ,イラ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジは良型交じりで朝のうち勝負でした。,,
博栄丸,御前崎港,2024/02/03,1,0,カワハギ,カワハギ,サブ,ウマヅラハギ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジは良型交じりで朝のうち勝負でした。,,
博栄丸,御前崎港,2024/02/03,1,0,カワハギ,カワハギ,メイン,カワハギ,,,,0,,,,,,,,,,,,,,,,,,,,カワハギは本カワハギ。シマアジは良型交じりで朝のうち勝負でした。,,
福よし丸,鴨居大室港,2024/02/28,1,0,タチウオ,タチウオ,メイン,タチウオ,1,8,4,0,70,100,,,,横須賀沖,観音崎沖水深70m,,35.0,45.0,,,,北,強,,,,,乗合・タチウオ&アジのリレー。朝のうち北風強く、釣りづらかったです。,,
福よし丸,鴨居大室港,2024/02/28,1,0,タチウオ,タチウオ,サブ,アジ,11,32,21,0,22,28,,,,,,,,,,,,北,強,,,,,乗合・タチウオ&アジのリレー。朝のうち北風強く、釣りづらかったです。,,
福よし丸,鴨居大室港,2024/02/24,1,0,タチウオ,タチウオ,メイン,タチウオ,3,17,10,0,70,100,,,,横須賀沖,観音崎沖水深70m,,35.0,45.0,,,,北,強,,,,,乗合・タチウオ&アジのリレー。朝のうち北風強いが、共に好調に釣れました。,,
福よし丸,鴨居大室港,2024/02/24,1,0,タチウオ,タチウオ,サブ,アジ,11,30,20,0,23,30,,,,,,,,,,,,北,強,,,,,乗合・タチウオ&アジのリレー。朝のうち北風強いが、共に好調に釣れました。,,
福よし丸,鴨居大室港,2024/02/19,1,0,タチウオ,タチウオ,メイン,タチウオ,0,11,5,0,70,105,,,,観音崎沖,水深65m,,50.0,60.0,,,,,,,,,サバも…,乗合・タチウオ&アジのリレー。タチウオは11匹が2人。,,
福よし丸,鴨居大室港,2024/02/19,1,0,タチウオ,タチウオ,サブ,アジ,14,52,33,0,20,28,,,,,,,,,,,,,,,,,サバも…,乗合・タチウオ&アジのリレー。タチウオは11匹が2人。,,
福よし丸,鴨居大室港,2024/02/18,1,0,タチウオ,タチウオ,メイン,タチウオ,2,11,6,0,70,105,,,,観音崎沖,水深50~60m,,45.0,55.0,,,,,,,,,,乗合・タチウオ&アジのリレー。共にポツポツ拾い釣り。,,
福よし丸,鴨居大室港,2024/02/18,1,0,タチウオ,タチウオ,サブ,アジ,4,32,18,0,20,30,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー。共にポツポツ拾い釣り。,,
福よし丸,鴨居大室港,2024/02/17,1,0,タチウオ,タチウオ,メイン,タチウオ,4,20,12,0,70,115,,,,観音崎沖,水深55m,,50.0,60.0,,,,,,,,,,乗合・タチウオ&アジのリレー。日並み良く、共に好調に釣れました。,,
福よし丸,鴨居大室港,2024/02/17,1,0,タチウオ,タチウオ,サブ,アジ,21,55,38,0,20,32,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー。日並み良く、共に好調に釣れました。,,
福よし丸,鴨居大室港,2024/02/14,1,0,タチウオ,タチウオ,メイン,タチウオ,2,15,8,0,70,105,,,,横須賀沖,観音崎沖水深50,70m,40.0,50.0,,,,,,,,,,乗合・タチウオ&アジのリレー。タチウオは反応ありポツポツ釣れました。,,
福よし丸,鴨居大室港,2024/02/14,1,0,タチウオ,タチウオ,サブ,アジ,12,22,17,0,20,30,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー。タチウオは反応ありポツポツ釣れました。,,
福よし丸,鴨居大室港,2024/02/13,1,0,タチウオ,タチウオ,メイン,タチウオ,1,12,6,0,70,100,,,,横須賀沖,観音崎沖水深65m,,40.0,50.0,,,,南西,強,,,,,乗合・タチウオ&アジのリレー。共にポツポツ拾い釣り。,,
福よし丸,鴨居大室港,2024/02/13,1,0,タチウオ,タチウオ,サブ,アジ,11,36,23,0,20,30,,,,,,,,,,,,南西,強,,,,,乗合・タチウオ&アジのリレー。共にポツポツ拾い釣り。,,
福よし丸,鴨居大室港,2024/02/12,1,0,タチウオ,タチウオ,メイン,タチウオ,0,7,3,0,70,105,,,,横須賀沖,観音崎沖水深65,75m,40.0,50.0,,,,,,,,,,乗合・タチウオ&アジのリレー。潮の流れ速く、共にポツポツ拾い釣り。,,
福よし丸,鴨居大室港,2024/02/12,1,0,タチウオ,タチウオ,サブ,アジ,12,24,18,0,20,30,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー。潮の流れ速く、共にポツポツ拾い釣り。,,
福よし丸,鴨居大室港,2024/02/11,1,0,タチウオ,タチウオ,メイン,タチウオ,0,2,1,0,80,100,,,,横須賀沖,観音崎沖水深65,70m,40.0,45.0,,,,,,,,,,乗合・タチウオ&アジのリレー。潮の流れ速く、アジはポツポツ拾い釣り。,,
福よし丸,鴨居大室港,2024/02/11,1,0,タチウオ,タチウオ,サブ,アジ,14,35,24,0,20,30,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー。潮の流れ速く、アジはポツポツ拾い釣り。,,
福よし丸,鴨居大室港,2024/02/10,1,0,タチウオ,タチウオ,メイン,タチウオ,0,3,1,0,80,100,,,,横須賀沖,観音崎沖水深65,70m,40.0,45.0,,,,,,,,,,乗合・タチウオ&アジのリレー。タチウオは反応あるが食い渋い。,,
福よし丸,鴨居大室港,2024/02/10,1,0,タチウオ,タチウオ,サブ,アジ,30,53,41,0,20,32,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー。タチウオは反応あるが食い渋い。,,
福よし丸,鴨居大室港,2024/02/08,1,0,タチウオ,タチウオ,メイン,タチウオ,1,8,4,0,80,110,,,,横須賀沖,観音崎沖水深65m,,40.0,45.0,,,,,,,,,,乗合・タチウオ&アジのリレー。タチウオは反応ありポツポツ釣れました。,,
福よし丸,鴨居大室港,2024/02/08,1,0,タチウオ,タチウオ,サブ,アジ,20,49,34,0,20,32,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー。タチウオは反応ありポツポツ釣れました。,,
福よし丸,鴨居大室港,2024/02/07,1,0,タチウオ,タチウオ,メイン,タチウオ,1,3,2,0,70,100,,,,横須賀沖,観音崎沖水深65m,,40.0,45.0,,,,,,,,,,乗合・タチウオ&アジのリレー・2人の釣果。タチウオは反応あるが、食い渋い。,,
福よし丸,鴨居大室港,2024/02/07,1,0,タチウオ,タチウオ,サブ,アジ,27,37,32,0,20,28,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー・2人の釣果。タチウオは反応あるが、食い渋い。,,
福よし丸,鴨居大室港,2024/02/03,1,0,タチウオ,タチウオ,メイン,タチウオ,0,2,1,0,80,100,,,,横須賀沖,観音崎沖水深70m,,40.0,40.0,,,,,,,,,,乗合・タチウオ&アジのリレー。タチウオは反応あるが食い渋い。,,
福よし丸,鴨居大室港,2024/02/03,1,0,タチウオ,タチウオ,サブ,アジ,23,48,35,0,20,28,,,,,,,,,,,,,,,,,,乗合・タチウオ&アジのリレー。タチウオは反応あるが食い渋い。,,
幸栄丸,鹿島港,2024/02/25,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,6,27,16,0,30,50,,,,,,,,,,,,,,,,,,今日は朝から魚の活性高くアタリも多く、タナの合う方は規定数達成となりました。。,,
幸栄丸,鹿島港,2024/02/25,2,0,フグ,フグ,メイン,フグ,6,20,13,0,23,35,,,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/25,2,0,フグ,フグ,メイン,トラフグ,0,2,1,0,,,1.0,1.5,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/25,3,0,イナダ,イナダ,メイン,イナダ,5,10,7,0,40,55,,,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/25,4,0,ヒラメ,ヒラメ,メイン,ヒラメ,3,10,6,0,,,0.3,2.4,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/15,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,1,9,5,0,30,50,,,,,,,,,,,,,,,,,,今日は朝からポツリポツリと掛かり多点掛け等も見られました。後半風出て失速…海ナギれば期待。,,
幸栄丸,鹿島港,2024/02/15,2,0,ヒラメ,ヒラメ,メイン,ヒラメ,2,10,6,0,,,0.3,2.5,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/14,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,0,10,5,0,30,50,,,,,,,,,,,,,,,ウネリ,,,今日は朝から風とウネリあって釣り難くも、多点掛け等もありポツポツと釣れました。海ナギれば期待。,,
幸栄丸,鹿島港,2024/02/14,2,0,フグ,フグ,メイン,フグ,6,17,11,0,25,35,,,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/14,3,0,ヒラメ,ヒラメ,メイン,ヒラメ,0,9,4,0,,,0.3,1.8,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/14,4,0,マダイ,マダイ,メイン,マダイ,0,1,0,0,,,0.2,1.1,,,,,,,,,,,,,,,,テンヤ船。。,,
幸栄丸,鹿島港,2024/02/11,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,0,16,8,0,30,50,,,,,,,,,,,,,,,ウネリ,,,今日は朝から風とウネリあって、釣りにくくも多点掛け等もありポツポツと釣れました。海ナギれば期待。,,
幸栄丸,鹿島港,2024/02/11,2,0,フグ,フグ,メイン,フグ,0,6,3,0,20,32,,,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/11,3,0,ヒラメ,ヒラメ,メイン,ヒラメ,0,6,3,0,,,0.3,3.3,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/10,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,3,20,11,0,30,50,,,,,,,,,,,,,,,,,,スタートから大型ヤリイカ最大6点掛け!!ツ抜け達成者複数!今シーズン1の掛かり!今後も期待大!,,
幸栄丸,鹿島港,2024/02/10,2,0,フグ,フグ,メイン,フグ,3,23,13,0,20,38,,,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/10,2,0,フグ,フグ,メイン,トラフグ,0,2,1,0,,,1.3,3.3,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/10,3,0,ヒラメ,ヒラメ,メイン,ヒラメ,1,10,5,0,,,0.3,1.8,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/10,4,0,マダイ,マダイ,メイン,マダイ,0,2,1,0,,,0.6,0.8,,,,,,,,,,,,,,,,テンヤ船。。,,
幸栄丸,鹿島港,2024/02/09,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,2,10,6,0,,,0.3,2.7,,,,,,,,,,,,,,,,今日も朝から潮流れ良くポツポツと掛かり、船内平均も高く楽しめました。今後も期待大です!。,,
幸栄丸,鹿島港,2024/02/09,2,0,フグ,フグ,メイン,フグ,10,28,19,0,18,35,,,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/09,3,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,0,3,1,0,30,45,,,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/08,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,5,10,7,0,,,0.3,2.0,,,,,,,,,,,,,,,,今日も朝から潮流れ良くポツポツと掛かり、船内平均も高く楽しめました。今後も期待大です!。,,
幸栄丸,鹿島港,2024/02/08,1,0,ヒラメ,ヒラメ,メイン,マハタ,0,3,1,0,,,,,,,,,,,,,,,,,,,,今日も朝から潮流れ良くポツポツと掛かり、船内平均も高く楽しめました。今後も期待大です!。,,
幸栄丸,鹿島港,2024/02/08,2,0,フグ,フグ,メイン,フグ,1,20,10,0,18,38,,,,,,,,,,,,,,,,,,,,
幸栄丸,鹿島港,2024/02/08,3,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,1,8,4,0,30,50,,,,,,,,,,,,,,,,,,,,
