date,page,clicks,impressions,ctr,position
2026-07-16,https://funatsuri-yoso.com/area/sajima.html,0,2,0,8
2026-07-16,https://funatsuri-yoso.com/area/sarushima-oki.html,0,1,0,3
2026-07-16,https://funatsuri-yoso.com/area/shizuura.html,0,2,0,11.5
2026-07-16,https://funatsuri-yoso.com/area/tagonoura.html,1,2,0.5,9.5
2026-07-16,https://funatsuri-yoso.com/area/usami.html,0,1,0,19
2026-07-16,https://funatsuri-yoso.com/area/yokohama-honmoku.html,0,1,0,7
2026-07-16,https://funatsuri-yoso.com/fish/,0,1,0,14
2026-07-16,https://funatsuri-yoso.com/fish/aji.html,0,4,0,6.75
2026-07-16,https://funatsuri-yoso.com/fish/anago.html,0,2,0,6
2026-07-16,https://funatsuri-yoso.com/fish/hirame.html,0,1,0,5
2026-07-16,https://funatsuri-yoso.com/fish/inada.html,0,1,0,3
2026-07-16,https://funatsuri-yoso.com/fish/isaki.html,0,1,0,4
2026-07-16,https://funatsuri-yoso.com/fish/kanpachi.html,0,7,0,8.43
2026-07-16,https://funatsuri-yoso.com/fish/madai.html,0,1,0,7
2026-07-16,https://funatsuri-yoso.com/fish/madako.html,0,2,0,7
2026-07-16,https://funatsuri-yoso.com/fish/maruika.html,0,1,0,10
2026-07-16,https://funatsuri-yoso.com/fish/shima-aji.html,0,5,0,10.6
2026-07-16,https://funatsuri-yoso.com/fish/shirogisu.html,0,1,0,11
2026-07-16,https://funatsuri-yoso.com/fish/tachiuo.html,0,4,0,8.75
2026-07-16,https://funatsuri-yoso.com/fish/torafugu.html,0,1,0,28
2026-07-16,https://funatsuri-yoso.com/fish_area/aji-arari.html,0,2,0,9
2026-07-16,https://funatsuri-yoso.com/fish_area/aji-chigasaki.html,0,1,0,7
2026-07-16,https://funatsuri-yoso.com/fish_area/aji-haneda.html,0,1,0,8
2026-07-16,https://funatsuri-yoso.com/fish_area/aji-kanaya.html,0,2,0,9.5
2026-07-16,https://funatsuri-yoso.com/fish_area/aji-odawara-hayakawa.html,0,1,0,9
2026-07-16,https://funatsuri-yoso.com/fish_area/aji-yokohama.html,0,3,0,5.67
2026-07-16,https://funatsuri-yoso.com/fish_area/aoriika-kanaya.html,0,1,0,6
2026-07-16,https://funatsuri-yoso.com/fish_area/ara-togawa.html,0,1,0,6
2026-07-16,https://funatsuri-yoso.com/fish_area/bishi-aji-kanaya.html,1,1,1,3
2026-07-16,https://funatsuri-yoso.com/fish_area/hirame-matsuwa-ena.html,0,2,0,6.5
2026-07-16,https://funatsuri-yoso.com/fish_area/isaki-matsuwa-ena.html,0,1,0,15
2026-07-16,https://funatsuri-yoso.com/fish_area/isaki-sajima.html,0,1,0,6
2026-07-16,https://funatsuri-yoso.com/fish_area/kasago-omaezaki.html,0,1,0,8
2026-07-16,https://funatsuri-yoso.com/fish_area/kihada-maguro-chigasaki.html,0,1,0,8
2026-07-16,https://funatsuri-yoso.com/fish_area/kurodai-%E5%B9%B3%E5%A1%9A%E6%BC%81%E6%B8%AF.html,0,1,0,6
2026-07-16,https://funatsuri-yoso.com/fish_area/madai-emi.html,1,1,1,8
2026-07-16,https://funatsuri-yoso.com/fish_area/seabass-ebitorigawa.html,0,1,0,4
2026-07-16,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,0,12,0,9.17
2026-07-16,https://funatsuri-yoso.com/fish_area/shiro-amadai-hiratsuka.html,0,1,0,11
2026-07-16,https://funatsuri-yoso.com/fish_area/shousaifugu-keihin.html,0,2,0,4.5
2026-07-16,https://funatsuri-yoso.com/fish_area/surumeika-%E8%91%89%E5%B1%B1%E7%94%BA%E8%91%89%E5%B1%B1%E9%90%99%E6%91%BA%E6%B8%AF.html,0,1,0,9
2026-07-16,https://funatsuri-yoso.com/fish_area/tachiuo-yaizu-ogawa.html,0,1,0,11
2026-07-16,https://funatsuri-yoso.com/pages/about.html,0,1,0,1
2026-07-16,https://funatsuri-yoso.com/ship/chowari-01191.html,0,1,0,10
2026-07-16,https://funatsuri-yoso.com/ship/chowari-01192.html,0,1,0,11
2026-07-16,https://funatsuri-yoso.com/ship/chowari-01696.html,0,2,0,8
2026-07-16,https://funatsuri-yoso.com/ship/gishin-maru.html,0,1,0,7
2026-07-16,https://funatsuri-yoso.com/ship/hitachi-maru.html,0,1,0,27
2026-07-16,https://funatsuri-yoso.com/ship/kaio-maru.html,0,7,0,9.29
2026-07-16,https://funatsuri-yoso.com/ship/kako-maru.html,0,1,0,10
2026-07-16,https://funatsuri-yoso.com/ship/ko-maru-oiso.html,0,1,0,6
2026-07-16,https://funatsuri-yoso.com/ship/ko-maru.html,0,1,0,9
2026-07-16,https://funatsuri-yoso.com/ship/kozo-maru.html,0,1,0,8
2026-07-16,https://funatsuri-yoso.com/ship/kyuju-maru.html,0,1,0,11
2026-07-16,https://funatsuri-yoso.com/ship/megumi-maru.html,0,1,0,10
2026-07-16,https://funatsuri-yoso.com/ship/moki-maru.html,0,1,0,8
2026-07-16,https://funatsuri-yoso.com/ship/seisho-maru.html,0,1,0,10
2026-07-16,https://funatsuri-yoso.com/ship/shojiro-maru.html,0,2,0,40
2026-07-16,https://funatsuri-yoso.com/ship/tsune-maru.html,0,1,0,9
2026-07-16,https://funatsuri-yoso.com/ship/yamadai-maru.html,0,4,0,9
2026-07-16,https://funatsuri-yoso.com/x_post/2026-06-17.html,0,1,0,10
2026-07-17,https://funatsuri-yoso.com/,0,15,0,8.27
2026-07-17,https://funatsuri-yoso.com/area/amatsu.html,0,11,0,6.73
2026-07-17,https://funatsuri-yoso.com/area/futtsu.html,0,9,0,6.44
2026-07-17,https://funatsuri-yoso.com/area/hashirimizu-oki.html,1,1,1,9
2026-07-17,https://funatsuri-yoso.com/area/iioka.html,4,115,0.034783,6.43
2026-07-17,https://funatsuri-yoso.com/area/kanaya.html,2,35,0.057143,7.69
2026-07-17,https://funatsuri-yoso.com/area/kashima-minami-oki.html,0,1,0,6
2026-07-17,https://funatsuri-yoso.com/area/kashima.html,0,14,0,9.71
2026-07-17,https://funatsuri-yoso.com/area/katsuura.html,0,1,0,6
2026-07-17,https://funatsuri-yoso.com/area/kiba.html,0,1,0,11
2026-07-17,https://funatsuri-yoso.com/area/koshigoe.html,0,3,0,5
2026-07-17,https://funatsuri-yoso.com/area/nakanose.html,0,1,0,8
2026-07-17,https://funatsuri-yoso.com/area/nomigawa.html,1,1,1,4
2026-07-17,https://funatsuri-yoso.com/area/oarai.html,1,20,0.05,8.55
2026-07-17,https://funatsuri-yoso.com/area/odawara-hayakawa.html,0,2,0,16.5
2026-07-17,https://funatsuri-yoso.com/area/ohara.html,0,3,0,12.33
2026-07-17,https://funatsuri-yoso.com/area/sajima.html,0,6,0,7.17
2026-07-17,https://funatsuri-yoso.com/area/shizuura.html,0,12,0,11.08
2026-07-17,https://funatsuri-yoso.com/area/yokohama-honmoku.html,0,1,0,22
2026-07-17,https://funatsuri-yoso.com/fish/,0,1,0,6
2026-07-17,https://funatsuri-yoso.com/fish/%E3%83%8F%E3%82%BC.html,0,1,0,5
2026-07-17,https://funatsuri-yoso.com/fish/anago.html,0,1,0,9
2026-07-17,https://funatsuri-yoso.com/fish/ara.html,0,1,0,9
2026-07-17,https://funatsuri-yoso.com/fish/karei.html,0,1,0,7
2026-07-17,https://funatsuri-yoso.com/fish/katsuo.html,0,2,0,8
2026-07-17,https://funatsuri-yoso.com/fish/kurodai.html,0,1,0,7
2026-07-17,https://funatsuri-yoso.com/fish/maruika.html,0,1,0,67
2026-07-17,https://funatsuri-yoso.com/fish/mugiika.html,0,2,0,7
2026-07-17,https://funatsuri-yoso.com/fish/tachiuo.html,0,1,0,18
2026-07-17,https://funatsuri-yoso.com/fish/warasa.html,0,1,0,50
2026-07-17,https://funatsuri-yoso.com/fish_area/aji-arari.html,0,2,0,10.5
2026-07-17,https://funatsuri-yoso.com/fish_area/aji-kanazawa-gyoko.html,0,2,0,9.5
2026-07-17,https://funatsuri-yoso.com/fish_area/hirame-iioka.html,0,1,0,51
2026-07-17,https://funatsuri-yoso.com/fish_area/hirame-matsuwa-ena.html,0,2,0,9
2026-07-17,https://funatsuri-yoso.com/fish_area/hirame-ose.html,0,1,0,6
2026-07-17,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,1,3,0.333333,30
2026-07-17,https://funatsuri-yoso.com/ship/chigasaki-maru.html,0,1,0,6
2026-07-17,https://funatsuri-yoso.com/ship/kaio-maru.html,0,15,0,9.73
2026-07-17,https://funatsuri-yoso.com/ship/shojiro-maru.html,0,1,0,47
2026-07-17,https://funatsuri-yoso.com/ship/yonemoto-tsuribuneten.html,0,1,0,19
2026-07-17,https://funatsuri-yoso.com/x_post/2026-07-14.html,0,1,0,11
2026-07-18,https://funatsuri-yoso.com/,0,20,0,10.05
2026-07-18,https://funatsuri-yoso.com/area/ajiro-port.html,1,2,0.5,10.5
2026-07-18,https://funatsuri-yoso.com/area/amatsu.html,0,16,0,5.94
2026-07-18,https://funatsuri-yoso.com/area/atami-port.html,0,1,0,73
2026-07-18,https://funatsuri-yoso.com/area/enoura.html,0,3,0,7.67
2026-07-18,https://funatsuri-yoso.com/area/fukuura-yugawara.html,0,1,0,6
2026-07-18,https://funatsuri-yoso.com/area/futtsu.html,0,10,0,6.6
2026-07-18,https://funatsuri-yoso.com/area/hasaki-shinko.html,0,3,0,9
2026-07-18,https://funatsuri-yoso.com/area/hayama-abuzuri.html,1,2,0.5,7
2026-07-18,https://funatsuri-yoso.com/area/hitachi-kuji.html,0,2,0,6
2026-07-18,https://funatsuri-yoso.com/area/iioka.html,2,156,0.012821,6.36
2026-07-18,https://funatsuri-yoso.com/area/kanaya.html,3,29,0.103448,9.1
2026-07-18,https://funatsuri-yoso.com/area/kanazawa-hakkei.html,0,3,0,6.33
2026-07-18,https://funatsuri-yoso.com/area/kashima.html,1,13,0.076923,8.15
2026-07-18,https://funatsuri-yoso.com/area/katsuura.html,0,4,0,8
2026-07-18,https://funatsuri-yoso.com/area/koshigoe.html,0,2,0,7
2026-07-18,https://funatsuri-yoso.com/area/kuryo.html,0,3,0,8
2026-07-18,https://funatsuri-yoso.com/area/manazuru-port.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/area/matsuzaki.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/area/nakaminato.html,1,2,0.5,6.5
2026-07-18,https://funatsuri-yoso.com/area/oarai.html,0,9,0,6.33
2026-07-18,https://funatsuri-yoso.com/area/ohara.html,0,5,0,7
2026-07-18,https://funatsuri-yoso.com/area/sajima.html,0,4,0,6.75
2026-07-18,https://funatsuri-yoso.com/area/shizuura.html,0,7,0,12.14
2026-07-18,https://funatsuri-yoso.com/area/susaki.html,0,1,0,6
2026-07-18,https://funatsuri-yoso.com/area/teishi.html,0,1,0,13
2026-07-18,https://funatsuri-yoso.com/area/usami.html,0,2,0,5.5
2026-07-18,https://funatsuri-yoso.com/area/yokohama-honmoku.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/fish/,0,1,0,9
2026-07-18,https://funatsuri-yoso.com/fish/aji.html,0,3,0,7.33
2026-07-18,https://funatsuri-yoso.com/fish/anago.html,0,2,0,14
2026-07-18,https://funatsuri-yoso.com/fish/aoriika.html,0,1,0,4
2026-07-18,https://funatsuri-yoso.com/fish/hirame.html,0,4,0,5.25
2026-07-18,https://funatsuri-yoso.com/fish/inada.html,1,3,0.333333,8
2026-07-18,https://funatsuri-yoso.com/fish/ishidai.html,0,1,0,21
2026-07-18,https://funatsuri-yoso.com/fish/kanpachi.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/fish/karei.html,0,1,0,7
2026-07-18,https://funatsuri-yoso.com/fish/katsuo.html,0,1,0,6
2026-07-18,https://funatsuri-yoso.com/fish/kihada-maguro.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/fish/kintoki.html,0,1,0,10
2026-07-18,https://funatsuri-yoso.com/fish/madako.html,0,4,0,13
2026-07-18,https://funatsuri-yoso.com/fish/maruika.html,0,1,0,29
2026-07-18,https://funatsuri-yoso.com/fish/mugiika.html,0,2,0,10.5
2026-07-18,https://funatsuri-yoso.com/fish/shima-aji.html,1,8,0.125,7.88
2026-07-18,https://funatsuri-yoso.com/fish/shousaifugu.html,0,1,0,11
2026-07-18,https://funatsuri-yoso.com/fish/tachiuo.html,0,2,0,7.5
2026-07-18,https://funatsuri-yoso.com/fish_area/abura-bouzu-hasaki-shinko.html,0,1,0,6
2026-07-18,https://funatsuri-yoso.com/fish_area/aji-kanazawa-hakkei.html,0,1,0,7
2026-07-18,https://funatsuri-yoso.com/fish_area/aji-oarai.html,0,1,0,7
2026-07-18,https://funatsuri-yoso.com/fish_area/aji-yokohama.html,0,2,0,9
2026-07-18,https://funatsuri-yoso.com/fish_area/aoriika-shin-imaibashi.html,1,1,1,8
2026-07-18,https://funatsuri-yoso.com/fish_area/ara-togawa.html,0,1,0,17
2026-07-18,https://funatsuri-yoso.com/fish_area/hirame-ose.html,0,5,0,6.8
2026-07-18,https://funatsuri-yoso.com/fish_area/inada-oarai.html,0,1,0,5
2026-07-18,https://funatsuri-yoso.com/fish_area/isaki-kanazawa-hakkei.html,0,1,0,12
2026-07-18,https://funatsuri-yoso.com/fish_area/kaiwari-usami.html,0,1,0,7
2026-07-18,https://funatsuri-yoso.com/fish_area/karei-hasaki.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/fish_area/kasago-kashima.html,0,1,0,7
2026-07-18,https://funatsuri-yoso.com/fish_area/kasago-omaezaki.html,0,1,0,6
2026-07-18,https://funatsuri-yoso.com/fish_area/magochi-kanazawa-hakkei.html,0,1,0,6
2026-07-18,https://funatsuri-yoso.com/fish_area/mahata-omaezaki.html,0,1,0,9
2026-07-18,https://funatsuri-yoso.com/fish_area/moroko-shimoda.html,0,1,0,2
2026-07-18,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,1,8,0.125,11
2026-07-18,https://funatsuri-yoso.com/fish_area/surumeika-nagai.html,0,1,0,17
2026-07-18,https://funatsuri-yoso.com/fish_area/warasa-hasaki.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/ship/akihiro-maru.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/ship/baika-maru.html,0,3,0,7
2026-07-18,https://funatsuri-yoso.com/ship/chowari-01191.html,0,3,0,17
2026-07-18,https://funatsuri-yoso.com/ship/chowari-01696.html,0,1,0,9
2026-07-18,https://funatsuri-yoso.com/ship/ikatsu-maru.html,0,1,0,25
2026-07-18,https://funatsuri-yoso.com/ship/kaio-maru.html,0,7,0,9.29
2026-07-18,https://funatsuri-yoso.com/ship/ko-maru.html,0,2,0,7
2026-07-18,https://funatsuri-yoso.com/ship/masaichi-maru.html,0,1,0,9
2026-07-18,https://funatsuri-yoso.com/ship/masami-maru.html,0,1,0,32
2026-07-18,https://funatsuri-yoso.com/ship/narigin-maru.html,0,2,0,7
2026-07-18,https://funatsuri-yoso.com/ship/shohachi-maru.html,0,1,0,8
2026-07-18,https://funatsuri-yoso.com/ship/shojiro-maru.html,0,7,0,13.14
2026-07-18,https://funatsuri-yoso.com/ship/yamadai-maru.html,0,7,0,8.57
2026-07-18,https://funatsuri-yoso.com/ship/yonemoto-tsuribuneten.html,1,3,0.333333,8.67
2026-07-18,https://funatsuri-yoso.com/x_post/2026-07-06.html,0,1,0,10
2026-07-18,https://funatsuri-yoso.com/x_post/2026-07-14.html,0,1,0,8
2026-07-19,https://funatsuri-yoso.com/,0,32,0,8.31
2026-07-19,https://funatsuri-yoso.com/area/,0,1,0,71
2026-07-19,https://funatsuri-yoso.com/area/amatsu.html,0,5,0,6.8
2026-07-19,https://funatsuri-yoso.com/area/futtsu.html,0,7,0,6.86
2026-07-19,https://funatsuri-yoso.com/area/iioka.html,3,60,0.05,6.65
2026-07-19,https://funatsuri-yoso.com/area/kanaya.html,1,27,0.037037,7.63
2026-07-19,https://funatsuri-yoso.com/area/kanazawa-hakkei.html,0,1,0,7
2026-07-19,https://funatsuri-yoso.com/area/kashima.html,0,12,0,7.5
2026-07-19,https://funatsuri-yoso.com/area/katakai.html,0,3,0,8.67
2026-07-19,https://funatsuri-yoso.com/area/katsuura.html,0,4,0,10.75
2026-07-19,https://funatsuri-yoso.com/area/koshigoe.html,0,6,0,7.33
2026-07-19,https://funatsuri-yoso.com/area/oarai.html,0,9,0,7.67
2026-07-19,https://funatsuri-yoso.com/area/ohara.html,0,9,0,7.22
2026-07-19,https://funatsuri-yoso.com/area/sajima.html,0,2,0,6.5
2026-07-19,https://funatsuri-yoso.com/area/shizuura.html,0,9,0,10.56
2026-07-19,https://funatsuri-yoso.com/area/teishi.html,0,1,0,9
2026-07-19,https://funatsuri-yoso.com/area/usami.html,0,3,0,4.67
2026-07-19,https://funatsuri-yoso.com/fish/,0,2,0,8.5
2026-07-19,https://funatsuri-yoso.com/fish/aoriika.html,0,2,0,11.5
2026-07-19,https://funatsuri-yoso.com/fish/inada.html,0,3,0,5.33
2026-07-19,https://funatsuri-yoso.com/fish_area/kanpachi-shimoda.html,0,1,0,39
2026-07-19,https://funatsuri-yoso.com/fish_area/kasago-yaizu.html,0,1,0,11
2026-07-19,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,0,2,0,42.5
2026-07-19,https://funatsuri-yoso.com/ship/kaio-maru.html,0,5,0,8.8
2026-07-19,https://funatsuri-yoso.com/ship/shojiro-maru.html,0,1,0,41
2026-07-20,https://funatsuri-yoso.com/,0,14,0,10.71
2026-07-20,https://funatsuri-yoso.com/area/amatsu.html,0,16,0,8.44
2026-07-20,https://funatsuri-yoso.com/area/enoura.html,1,6,0.166667,7.33
2026-07-20,https://funatsuri-yoso.com/area/fukuda.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/area/futtsu.html,0,8,0,6.88
2026-07-20,https://funatsuri-yoso.com/area/hasaki-shinko.html,0,2,0,6
2026-07-20,https://funatsuri-yoso.com/area/iioka.html,0,66,0,6.67
2026-07-20,https://funatsuri-yoso.com/area/kanaya.html,2,27,0.074074,7.44
2026-07-20,https://funatsuri-yoso.com/area/kanazawa-hakkei.html,0,2,0,23
2026-07-20,https://funatsuri-yoso.com/area/kashima.html,0,8,0,10.62
2026-07-20,https://funatsuri-yoso.com/area/katase-gyoko.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/area/katsuura.html,0,7,0,15.71
2026-07-20,https://funatsuri-yoso.com/area/kawana.html,0,1,0,6
2026-07-20,https://funatsuri-yoso.com/area/koajiro.html,0,1,0,4
2026-07-20,https://funatsuri-yoso.com/area/koshigoe.html,1,4,0.25,7.75
2026-07-20,https://funatsuri-yoso.com/area/kuryo.html,0,4,0,5.25
2026-07-20,https://funatsuri-yoso.com/area/manazuru-port.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/area/oarai.html,0,11,0,10.82
2026-07-20,https://funatsuri-yoso.com/area/odawara-hayakawa.html,0,1,0,10
2026-07-20,https://funatsuri-yoso.com/area/ohara.html,0,7,0,7.14
2026-07-20,https://funatsuri-yoso.com/area/onagigawa.html,0,1,0,6
2026-07-20,https://funatsuri-yoso.com/area/sajima.html,0,5,0,7.6
2026-07-20,https://funatsuri-yoso.com/area/shizuura.html,0,6,0,11
2026-07-20,https://funatsuri-yoso.com/area/suzaki.html,0,1,0,11
2026-07-20,https://funatsuri-yoso.com/area/tagonoura.html,0,1,0,18
2026-07-20,https://funatsuri-yoso.com/fish/,0,2,0,23
2026-07-20,https://funatsuri-yoso.com/fish/aji.html,0,3,0,9.67
2026-07-20,https://funatsuri-yoso.com/fish/anago.html,0,2,0,6.5
2026-07-20,https://funatsuri-yoso.com/fish/aoriika.html,0,2,0,4.5
2026-07-20,https://funatsuri-yoso.com/fish/hirame.html,0,1,0,5
2026-07-20,https://funatsuri-yoso.com/fish/inada.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/fish/kanpachi.html,0,7,0,8.29
2026-07-20,https://funatsuri-yoso.com/fish/karei.html,1,1,1,1
2026-07-20,https://funatsuri-yoso.com/fish/katsuo.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/fish/kihada-maguro.html,0,1,0,10
2026-07-20,https://funatsuri-yoso.com/fish/madai.html,0,2,0,6
2026-07-20,https://funatsuri-yoso.com/fish/madako.html,0,2,0,14
2026-07-20,https://funatsuri-yoso.com/fish/maruika.html,0,6,0,10.33
2026-07-20,https://funatsuri-yoso.com/fish/menuke.html,0,1,0,1
2026-07-20,https://funatsuri-yoso.com/fish/mugiika.html,0,2,0,1
2026-07-20,https://funatsuri-yoso.com/fish/shima-aji.html,0,6,0,7
2026-07-20,https://funatsuri-yoso.com/fish/tachiuo.html,0,3,0,8.67
2026-07-20,https://funatsuri-yoso.com/fish/torafugu.html,0,1,0,16
2026-07-20,https://funatsuri-yoso.com/fish/warasa.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/fish_area/aji-katase-gyoko.html,0,1,0,10
2026-07-20,https://funatsuri-yoso.com/fish_area/aji-yumenoshima.html,0,1,0,4
2026-07-20,https://funatsuri-yoso.com/fish_area/fugu-kashima.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/fish_area/hirame-iioka.html,0,1,0,30
2026-07-20,https://funatsuri-yoso.com/fish_area/inada-oarai.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/fish_area/ishimochi-rokugo-suimon.html,0,1,0,5
2026-07-20,https://funatsuri-yoso.com/fish_area/kasago-kanazawa-hakkei.html,0,1,0,7
2026-07-20,https://funatsuri-yoso.com/fish_area/kasago-shizuura.html,0,1,0,1
2026-07-20,https://funatsuri-yoso.com/fish_area/katsuo-hiratsuka.html,0,2,0,9.5
2026-07-20,https://funatsuri-yoso.com/fish_area/kihada-maguro-chigasaki.html,0,4,0,4.75
2026-07-20,https://funatsuri-yoso.com/fish_area/kihada-maguro-oiso.html,0,1,0,7
2026-07-20,https://funatsuri-yoso.com/fish_area/madai-%E6%9D%BE%E5%B4%8E%E7%94%BA%E6%9D%BE%E5%B4%8E%E6%B8%AF.html,0,1,0,6
2026-07-20,https://funatsuri-yoso.com/fish_area/madai-ajiro-port.html,0,1,0,10
2026-07-20,https://funatsuri-yoso.com/fish_area/madako-kashima.html,0,1,0,10
2026-07-20,https://funatsuri-yoso.com/fish_area/magochi-nomigawa.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,2,12,0.166667,9
2026-07-20,https://funatsuri-yoso.com/fish_area/shiro-amadai-hiratsuka.html,0,1,0,7
2026-07-20,https://funatsuri-yoso.com/fish_area/shirogisu-chigasaki.html,0,1,0,14
2026-07-20,https://funatsuri-yoso.com/fish_area/surumeika-katsuura-kawazu.html,0,1,0,11
2026-07-20,https://funatsuri-yoso.com/fish_area/yariika-odawara-hayakawa.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/monthly/2026-05/isaki.html,0,1,0,5
2026-07-20,https://funatsuri-yoso.com/pages/about.html,0,1,0,16
2026-07-20,https://funatsuri-yoso.com/ship/bo-maru.html,0,1,0,11
2026-07-20,https://funatsuri-yoso.com/ship/fudo-maru.html,0,1,0,10
2026-07-20,https://funatsuri-yoso.com/ship/fujin-maru.html,0,4,0,8.75
2026-07-20,https://funatsuri-yoso.com/ship/fukada-masao-maru.html,0,3,0,10.33
2026-07-20,https://funatsuri-yoso.com/ship/funayado-sawaura.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/ship/gishin-maru.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/ship/harumori-maru.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/ship/ishida-maru.html,0,3,0,5
2026-07-20,https://funatsuri-yoso.com/ship/katsumi-maru.html,0,1,0,10
2026-07-20,https://funatsuri-yoso.com/ship/kikyu-maru.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/ship/ko-maru-oiso.html,0,2,0,8
2026-07-20,https://funatsuri-yoso.com/ship/kozo-maru.html,0,1,0,11
2026-07-20,https://funatsuri-yoso.com/ship/masami-maru.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/ship/onuki-maru.html,0,1,0,13
2026-07-20,https://funatsuri-yoso.com/ship/sanjiro-maru.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/ship/shojiro-maru.html,0,10,0,11.6
2026-07-20,https://funatsuri-yoso.com/ship/taiko-maru.html,0,3,0,8
2026-07-20,https://funatsuri-yoso.com/ship/taizou-maru.html,0,1,0,9
2026-07-20,https://funatsuri-yoso.com/ship/yamadai-maru.html,0,10,0,8.6
2026-07-20,https://funatsuri-yoso.com/ship/yonemoto-tsuribuneten.html,0,2,0,8
2026-07-20,https://funatsuri-yoso.com/ship/yuko-maru-iioka.html,0,1,0,7
2026-07-20,https://funatsuri-yoso.com/x_post/2026-07-04.html,0,1,0,2
2026-07-20,https://funatsuri-yoso.com/x_post/2026-07-06.html,0,1,0,8
2026-07-20,https://funatsuri-yoso.com/x_post/2026-07-18.html,0,1,0,10
2026-07-21,https://funatsuri-yoso.com/,2,18,0.111111,7
2026-07-21,https://funatsuri-yoso.com/area/,0,1,0,9
2026-07-21,https://funatsuri-yoso.com/area/amatsu.html,0,12,0,8.67
2026-07-21,https://funatsuri-yoso.com/area/atami-port.html,0,2,0,16.5
2026-07-21,https://funatsuri-yoso.com/area/enoura.html,0,4,0,5.75
2026-07-21,https://funatsuri-yoso.com/area/fukuura-yugawara.html,0,3,0,9.67
2026-07-21,https://funatsuri-yoso.com/area/futtsu.html,0,9,0,6.44
2026-07-21,https://funatsuri-yoso.com/area/hasaki-shinko.html,0,1,0,6
2026-07-21,https://funatsuri-yoso.com/area/hitachi-kuji.html,0,1,0,9
2026-07-21,https://funatsuri-yoso.com/area/iioka.html,1,57,0.017544,6.7
2026-07-21,https://funatsuri-yoso.com/area/ito-shi.html,0,1,0,7
2026-07-21,https://funatsuri-yoso.com/area/kanaya.html,1,21,0.047619,8.14
2026-07-21,https://funatsuri-yoso.com/area/kanazawa-hakkei.html,0,1,0,11
2026-07-21,https://funatsuri-yoso.com/area/kashima.html,1,7,0.142857,6
2026-07-21,https://funatsuri-yoso.com/area/katsuura.html,0,5,0,8.6
2026-07-21,https://funatsuri-yoso.com/area/koshigoe.html,0,3,0,8.33
2026-07-21,https://funatsuri-yoso.com/area/kuryo.html,0,2,0,9.5
2026-07-21,https://funatsuri-yoso.com/area/manazuru-port.html,0,3,0,9.67
2026-07-21,https://funatsuri-yoso.com/area/nakaminato.html,0,3,0,10.33
2026-07-21,https://funatsuri-yoso.com/area/oarai.html,0,12,0,7.75
2026-07-21,https://funatsuri-yoso.com/area/odawara-hayakawa.html,0,1,0,10
2026-07-21,https://funatsuri-yoso.com/area/ohara.html,1,6,0.166667,7.67
2026-07-21,https://funatsuri-yoso.com/area/sajima.html,0,1,0,10
2026-07-21,https://funatsuri-yoso.com/area/shiba.html,0,1,0,6
2026-07-21,https://funatsuri-yoso.com/area/shizuura.html,0,6,0,8.83
2026-07-21,https://funatsuri-yoso.com/area/teishi.html,0,1,0,29
2026-07-21,https://funatsuri-yoso.com/area/tomata.html,0,1,0,9
2026-07-21,https://funatsuri-yoso.com/area/yaizu.html,0,1,0,5
2026-07-21,https://funatsuri-yoso.com/fish/,0,3,0,24.33
2026-07-21,https://funatsuri-yoso.com/fish/aji.html,0,11,0,8.27
2026-07-21,https://funatsuri-yoso.com/fish/akamutsu.html,0,1,0,8
2026-07-21,https://funatsuri-yoso.com/fish/anago.html,0,2,0,11.5
2026-07-21,https://funatsuri-yoso.com/fish/aoriika.html,0,2,0,34.5
2026-07-21,https://funatsuri-yoso.com/fish/ara.html,0,1,0,7
2026-07-21,https://funatsuri-yoso.com/fish/hanadai.html,0,1,0,19
