point,date,hour,wave_height,wave_period,wind_speed,wind_dir,sst,weather_code
犬吠沖,2025-06-01,06,2.1,8.3,6.8,18,17.8,3
犬吠沖,2025-06-01,09,1.9,8.2,5.7,23,17.8,3
犬吠沖,2025-06-01,12,1.8,8.2,2.4,56,18.0,3
犬吠沖,2025-06-01,15,1.7,8.2,3.4,88,18.1,1
犬吠沖,2025-06-01,18,2.3,9.9,3.3,72,18.1,0
犬吠沖,2025-06-01,21,1.9,9.2,1.8,106,18.0,1
犬吠沖,2025-06-02,00,1.7,8.9,0.8,188,18.0,1
犬吠沖,2025-06-02,03,1.5,8.6,0.3,321,18.0,3
犬吠沖,2025-06-02,06,1.4,8.3,0.6,315,18.0,3
犬吠沖,2025-06-02,09,1.4,8.4,2.1,147,18.1,51
犬吠沖,2025-06-02,12,1.3,8.3,4.3,144,18.4,3
犬吠沖,2025-06-02,15,1.2,7.7,6.6,180,18.5,3
犬吠沖,2025-06-02,18,1.2,7.3,4.4,172,18.4,3
犬吠沖,2025-06-02,21,1.2,7.3,4.0,185,18.2,3
犬吠沖,2025-06-03,00,1.2,7.2,5.6,181,18.2,3
犬吠沖,2025-06-03,03,1.1,7.2,4.7,198,18.2,3
犬吠沖,2025-06-03,06,1.0,6.9,5.4,197,18.2,3
犬吠沖,2025-06-03,09,1.0,6.8,5.3,196,18.2,61
犬吠沖,2025-06-03,12,1.0,6.8,4.6,173,18.2,61
犬吠沖,2025-06-03,15,1.0,6.5,5.7,157,18.2,63
犬吠沖,2025-06-03,18,1.1,6.2,8.6,125,18.2,61
犬吠沖,2025-06-03,21,1.4,6.2,6.9,183,18.2,51
犬吠沖,2025-06-04,00,1.7,6.8,4.7,303,18.2,3
犬吠沖,2025-06-04,03,1.7,7.0,2.9,268,18.2,1
犬吠沖,2025-06-04,06,1.8,7.7,1.9,249,18.4,0
犬吠沖,2025-06-04,09,1.7,7.6,1.5,171,18.5,1
犬吠沖,2025-06-04,12,1.5,7.5,3.1,165,18.6,3
犬吠沖,2025-06-04,15,1.4,7.4,2.6,141,18.6,3
犬吠沖,2025-06-04,18,1.2,7.2,1.6,108,18.5,0
犬吠沖,2025-06-04,21,1.4,7.4,1.8,2,18.4,51
犬吠沖,2025-06-05,00,1.3,7.0,2.8,45,18.2,3
犬吠沖,2025-06-05,03,1.3,6.3,6.4,22,18.1,3
犬吠沖,2025-06-05,06,1.1,6.3,4.3,358,18.1,2
犬吠沖,2025-06-05,09,1.0,6.7,2.0,329,18.2,1
犬吠沖,2025-06-05,12,0.9,7.0,4.8,197,18.6,1
犬吠沖,2025-06-05,15,0.9,6.8,5.5,201,18.9,1
犬吠沖,2025-06-05,18,0.9,6.5,6.3,201,18.8,0
犬吠沖,2025-06-05,21,0.9,6.7,4.0,205,18.5,0
犬吠沖,2025-06-06,00,0.9,6.7,4.9,187,18.5,0
犬吠沖,2025-06-06,03,0.9,6.5,5.2,191,18.5,3
犬吠沖,2025-06-06,06,1.0,6.5,5.9,204,18.5,3
犬吠沖,2025-06-06,09,1.0,6.3,6.9,198,18.5,2
犬吠沖,2025-06-06,12,1.1,6.1,8.6,190,18.7,3
犬吠沖,2025-06-06,15,1.2,6.0,8.8,191,18.9,3
犬吠沖,2025-06-06,18,1.1,5.5,8.6,193,18.8,3
犬吠沖,2025-06-06,21,1.1,5.7,8.5,196,18.8,3
犬吠沖,2025-06-07,00,1.2,6.0,8.3,197,18.7,3
犬吠沖,2025-06-07,03,1.1,6.2,7.5,204,18.7,3
犬吠沖,2025-06-07,06,1.1,6.3,6.6,205,18.7,3
犬吠沖,2025-06-07,09,1.0,6.5,7.7,205,18.7,0
犬吠沖,2025-06-07,12,1.0,6.3,8.2,190,18.9,3
犬吠沖,2025-06-07,15,1.0,6.0,7.7,186,19.0,3
犬吠沖,2025-06-07,18,1.1,6.6,6.6,190,19.0,3
犬吠沖,2025-06-07,21,0.8,6.5,3.3,202,18.9,3
犬吠沖,2025-06-08,00,0.8,7.1,1.8,209,18.9,3
犬吠沖,2025-06-08,03,0.8,7.3,2.6,238,18.9,3
犬吠沖,2025-06-08,06,0.7,7.4,2.3,226,18.9,3
犬吠沖,2025-06-08,09,0.7,7.4,1.4,225,18.9,3
犬吠沖,2025-06-08,12,0.8,7.2,0.9,347,19.0,3
犬吠沖,2025-06-08,15,0.8,7.2,2.1,175,19.1,3
犬吠沖,2025-06-08,18,0.8,7.2,3.0,207,19.0,3
犬吠沖,2025-06-08,21,0.8,7.0,2.6,202,19.0,3
犬吠沖,2025-06-09,00,0.8,6.8,5.2,210,19.0,3
犬吠沖,2025-06-09,03,0.8,6.8,3.9,183,18.9,3
犬吠沖,2025-06-09,06,0.7,6.8,3.6,184,19.0,3
犬吠沖,2025-06-09,09,0.7,6.7,4.0,195,19.0,3
犬吠沖,2025-06-09,12,0.7,6.4,5.2,191,19.2,3
犬吠沖,2025-06-09,15,0.7,6.5,4.7,185,19.3,3
犬吠沖,2025-06-09,18,0.6,6.8,3.0,171,19.3,51
犬吠沖,2025-06-09,21,0.6,7.3,2.8,142,19.2,53
犬吠沖,2025-06-10,00,0.6,7.5,0.6,180,19.2,51
犬吠沖,2025-06-10,03,0.6,7.5,1.3,48,19.1,51
犬吠沖,2025-06-10,06,0.7,7.8,1.5,42,19.2,51
犬吠沖,2025-06-10,09,0.7,7.4,1.8,63,19.2,51
犬吠沖,2025-06-10,12,0.7,6.8,2.4,66,19.4,51
犬吠沖,2025-06-10,15,0.7,6.3,4.2,220,19.5,61
犬吠沖,2025-06-10,18,0.9,5.2,6.4,209,19.4,51
犬吠沖,2025-06-10,21,1.1,4.8,7.4,218,19.1,3
犬吠沖,2025-06-11,00,1.4,5.1,8.2,219,19.1,3
犬吠沖,2025-06-11,03,1.6,5.3,9.1,209,19.0,3
犬吠沖,2025-06-11,06,1.7,5.8,9.8,218,19.0,3
犬吠沖,2025-06-11,09,1.7,5.9,8.0,224,19.0,61
犬吠沖,2025-06-11,12,1.6,6.5,5.1,9,19.1,61
犬吠沖,2025-06-11,15,1.5,6.5,2.9,46,19.3,51
犬吠沖,2025-06-11,18,1.4,6.5,3.1,24,19.3,51
犬吠沖,2025-06-11,21,1.3,6.5,3.8,5,19.2,3
犬吠沖,2025-06-12,00,1.1,6.5,1.5,348,19.1,3
犬吠沖,2025-06-12,03,1.0,6.3,2.4,343,19.1,3
犬吠沖,2025-06-12,06,0.9,6.3,2.9,346,19.1,2
犬吠沖,2025-06-12,09,0.8,6.4,2.6,29,19.3,3
犬吠沖,2025-06-12,12,0.8,6.5,2.8,109,19.8,3
犬吠沖,2025-06-12,15,0.7,6.4,2.3,108,20.2,3
犬吠沖,2025-06-12,18,0.8,7.0,1.9,127,20.1,3
犬吠沖,2025-06-12,21,0.7,6.5,1.3,154,19.9,3
犬吠沖,2025-06-13,00,0.6,6.5,0.2,166,19.6,3
犬吠沖,2025-06-13,03,0.6,6.5,3.1,31,19.5,3
犬吠沖,2025-06-13,06,0.6,6.5,4.4,66,19.5,3
犬吠沖,2025-06-13,09,0.6,6.3,4.0,67,19.5,3
犬吠沖,2025-06-13,12,0.6,6.2,3.6,92,19.9,3
犬吠沖,2025-06-13,15,0.6,6.3,3.2,96,20.1,3
犬吠沖,2025-06-13,18,0.6,6.4,2.5,119,20.0,3
犬吠沖,2025-06-13,21,0.6,6.5,2.5,132,19.8,3
犬吠沖,2025-06-14,00,0.6,6.5,3.5,149,19.7,3
犬吠沖,2025-06-14,03,0.6,6.5,3.5,164,19.6,3
犬吠沖,2025-06-14,06,0.6,6.5,3.4,182,19.6,3
犬吠沖,2025-06-14,09,0.6,6.8,4.2,181,19.6,3
犬吠沖,2025-06-14,12,0.6,7.2,6.2,181,19.8,3
犬吠沖,2025-06-14,15,0.7,7.0,6.2,176,20.0,51
犬吠沖,2025-06-14,18,1.0,6.0,7.2,172,19.9,53
犬吠沖,2025-06-14,21,1.4,5.6,9.3,169,19.8,61
犬吠沖,2025-06-15,00,1.8,5.8,11.6,180,19.7,53
犬吠沖,2025-06-15,03,2.1,5.8,12.6,209,19.6,55
犬吠沖,2025-06-15,06,2.1,6.0,11.5,213,19.5,61
犬吠沖,2025-06-15,09,2.0,6.2,10.8,208,19.4,61
犬吠沖,2025-06-15,12,2.0,6.5,9.8,206,19.2,51
犬吠沖,2025-06-15,15,1.9,6.5,6.8,203,19.2,3
犬吠沖,2025-06-15,18,1.7,6.5,3.3,230,19.2,3
犬吠沖,2025-06-15,21,1.4,6.6,1.6,237,19.2,0
犬吠沖,2025-06-16,00,1.4,6.8,5.5,8,19.3,1
犬吠沖,2025-06-16,03,1.3,6.8,5.8,16,19.4,1
犬吠沖,2025-06-16,06,1.1,6.7,4.2,41,19.4,3
犬吠沖,2025-06-16,09,1.0,6.8,2.3,79,19.5,3
犬吠沖,2025-06-16,12,0.9,7.0,2.6,148,20.0,3
犬吠沖,2025-06-16,15,0.9,7.0,3.8,169,20.5,3
犬吠沖,2025-06-16,18,0.8,6.6,4.1,170,20.4,2
犬吠沖,2025-06-16,21,0.7,6.3,2.0,180,20.1,3
犬吠沖,2025-06-17,00,0.8,6.1,3.5,197,20.0,0
犬吠沖,2025-06-17,03,0.9,5.9,5.0,217,19.9,0
犬吠沖,2025-06-17,06,0.8,5.5,3.9,290,20.0,1
犬吠沖,2025-06-17,09,0.9,6.0,0.5,66,20.2,0
犬吠沖,2025-06-17,12,0.9,6.4,2.9,113,20.6,1
犬吠沖,2025-06-17,15,0.9,6.4,3.9,115,21.0,1
犬吠沖,2025-06-17,18,0.9,6.3,4.0,102,20.8,0
犬吠沖,2025-06-17,21,0.8,6.2,3.3,78,20.5,3
犬吠沖,2025-06-18,00,0.8,6.2,1.8,87,20.3,0
犬吠沖,2025-06-18,03,0.8,6.2,2.8,34,20.2,3
犬吠沖,2025-06-18,06,0.7,6.2,3.6,39,20.3,0
犬吠沖,2025-06-18,09,0.7,6.4,3.8,63,20.5,0
犬吠沖,2025-06-18,12,0.7,6.7,3.4,84,21.0,0
犬吠沖,2025-06-18,15,0.6,6.9,3.2,107,21.4,2
犬吠沖,2025-06-18,18,0.6,6.9,1.8,114,21.2,1
犬吠沖,2025-06-18,21,0.6,7.0,1.0,99,20.9,3
犬吠沖,2025-06-19,00,0.5,7.2,0.2,27,20.8,3
犬吠沖,2025-06-19,03,0.5,7.2,0.8,30,20.8,3
犬吠沖,2025-06-19,06,0.5,7.5,1.6,77,20.8,3
犬吠沖,2025-06-19,09,0.8,9.2,1.5,92,21.0,1
犬吠沖,2025-06-19,12,0.6,8.4,3.5,112,21.5,0
犬吠沖,2025-06-19,15,0.6,8.0,3.5,129,21.9,1
犬吠沖,2025-06-19,18,0.6,7.6,2.2,150,21.7,1
犬吠沖,2025-06-19,21,0.5,7.3,0.9,47,21.4,2
犬吠沖,2025-06-20,00,0.5,7.2,1.2,161,21.2,3
犬吠沖,2025-06-20,03,0.5,7.4,0.9,142,21.1,1
犬吠沖,2025-06-20,06,0.5,7.3,1.1,112,21.2,1
犬吠沖,2025-06-20,09,0.5,7.1,2.8,112,21.5,51
犬吠沖,2025-06-20,12,0.5,7.0,3.5,107,22.0,51
犬吠沖,2025-06-20,15,0.5,7.0,3.2,147,22.4,51
犬吠沖,2025-06-20,18,0.5,7.5,3.8,157,22.1,0
犬吠沖,2025-06-20,21,0.5,7.0,3.1,171,21.6,1
犬吠沖,2025-06-21,00,0.5,6.8,2.7,193,21.4,2
犬吠沖,2025-06-21,03,0.5,7.0,2.6,171,21.3,2
犬吠沖,2025-06-21,06,0.5,7.2,2.1,168,21.4,3
犬吠沖,2025-06-21,09,0.5,7.4,3.3,169,21.5,3
犬吠沖,2025-06-21,12,0.5,7.2,4.8,159,21.6,2
犬吠沖,2025-06-21,15,0.6,6.2,6.8,173,21.8,3
犬吠沖,2025-06-21,18,0.6,5.8,5.8,186,21.6,3
犬吠沖,2025-06-21,21,0.6,5.8,5.7,205,21.4,1
犬吠沖,2025-06-22,00,0.7,5.4,7.1,192,21.2,3
犬吠沖,2025-06-22,03,0.9,4.9,8.3,205,21.0,3
犬吠沖,2025-06-22,06,1.0,4.8,8.3,209,21.0,1
犬吠沖,2025-06-22,09,1.1,5.0,9.9,205,20.9,3
犬吠沖,2025-06-22,12,1.3,5.0,10.6,200,20.9,0
犬吠沖,2025-06-22,15,1.5,5.2,11.7,199,20.9,0
犬吠沖,2025-06-22,18,1.5,5.4,11.4,205,20.9,0
犬吠沖,2025-06-22,21,1.5,5.4,10.0,205,20.9,0
犬吠沖,2025-06-23,00,1.4,5.3,9.4,209,20.9,0
犬吠沖,2025-06-23,03,1.4,5.2,9.8,206,20.8,1
犬吠沖,2025-06-23,06,1.3,5.2,9.2,211,20.8,3
犬吠沖,2025-06-23,09,1.2,5.2,9.8,201,20.8,3
犬吠沖,2025-06-23,12,1.2,5.2,9.7,197,20.9,3
犬吠沖,2025-06-23,15,1.2,5.2,9.4,200,20.9,3
犬吠沖,2025-06-23,18,1.1,5.3,8.8,197,20.9,3
犬吠沖,2025-06-23,21,1.1,5.6,8.1,200,20.8,3
犬吠沖,2025-06-24,00,1.1,5.8,6.2,194,20.8,3
犬吠沖,2025-06-24,03,1.0,6.0,6.2,193,20.8,3
犬吠沖,2025-06-24,06,0.9,5.8,5.3,205,20.9,3
犬吠沖,2025-06-24,09,0.8,6.0,5.4,196,21.0,51
犬吠沖,2025-06-24,12,0.7,6.5,5.1,162,21.3,51
犬吠沖,2025-06-24,15,0.7,6.8,2.9,179,21.5,51
犬吠沖,2025-06-24,18,1.1,8.6,4.2,152,21.5,3
犬吠沖,2025-06-24,21,1.0,7.8,5.1,155,21.4,3
犬吠沖,2025-06-25,00,1.2,8.6,2.6,143,21.3,3
犬吠沖,2025-06-25,03,1.4,9.0,3.1,135,21.2,51
犬吠沖,2025-06-25,06,1.6,8.8,3.1,160,21.2,51
犬吠沖,2025-06-25,09,1.6,8.4,3.8,160,21.3,3
犬吠沖,2025-06-25,12,1.6,8.2,3.8,136,21.4,51
犬吠沖,2025-06-25,15,1.6,7.7,5.2,148,21.5,3
犬吠沖,2025-06-25,18,1.5,7.3,5.5,153,21.3,3
犬吠沖,2025-06-25,21,1.5,7.2,4.7,144,21.1,3
犬吠沖,2025-06-26,00,1.5,7.0,5.1,137,21.0,3
犬吠沖,2025-06-26,03,1.7,6.8,5.7,136,21.0,51
犬吠沖,2025-06-26,06,1.9,7.0,6.6,148,21.0,51
犬吠沖,2025-06-26,09,1.9,7.0,6.3,281,21.0,51
犬吠沖,2025-06-26,12,1.6,6.7,4.9,247,21.1,51
犬吠沖,2025-06-26,15,1.6,6.0,8.7,203,21.1,3
犬吠沖,2025-06-26,18,1.6,5.8,8.1,208,21.1,3
犬吠沖,2025-06-26,21,1.5,5.7,6.6,223,21.0,3
犬吠沖,2025-06-27,00,1.4,5.7,5.5,229,21.0,63
犬吠沖,2025-06-27,03,1.3,5.6,3.6,231,21.0,3
犬吠沖,2025-06-27,06,1.2,5.8,3.2,255,21.2,3
犬吠沖,2025-06-27,09,1.1,6.1,1.5,116,21.6,55
犬吠沖,2025-06-27,12,1.0,6.5,3.8,89,22.1,51
犬吠沖,2025-06-27,15,0.7,5.9,2.3,115,22.5,1
犬吠沖,2025-06-27,18,0.9,7.1,2.5,87,22.2,1
犬吠沖,2025-06-27,21,1.1,7.8,1.9,33,21.9,2
犬吠沖,2025-06-28,00,0.9,7.5,1.5,94,21.8,2
犬吠沖,2025-06-28,03,0.8,7.3,2.2,3,21.7,2
犬吠沖,2025-06-28,06,0.7,7.6,2.5,330,21.9,1
犬吠沖,2025-06-28,09,0.7,8.2,3.2,15,22.1,3
犬吠沖,2025-06-28,12,0.7,8.6,3.7,44,22.7,0
犬吠沖,2025-06-28,15,0.7,8.8,3.3,123,23.1,3
犬吠沖,2025-06-28,18,0.7,8.8,2.8,147,23.0,0
犬吠沖,2025-06-28,21,0.7,8.9,1.4,174,22.7,1
犬吠沖,2025-06-29,00,0.7,8.9,1.1,202,22.5,2
犬吠沖,2025-06-29,03,0.6,8.8,0.5,204,22.4,0
犬吠沖,2025-06-29,06,0.6,8.8,1.2,192,22.5,0
犬吠沖,2025-06-29,09,0.8,9.8,2.6,179,22.8,3
犬吠沖,2025-06-29,12,0.8,9.4,4.6,176,23.1,2
犬吠沖,2025-06-29,15,0.8,8.1,5.3,182,23.2,3
犬吠沖,2025-06-29,18,0.8,7.5,5.7,191,23.0,3
犬吠沖,2025-06-29,21,0.8,7.4,4.9,205,22.7,3
犬吠沖,2025-06-30,00,0.8,7.7,4.5,194,22.5,1
犬吠沖,2025-06-30,03,0.8,7.9,4.7,201,22.5,0
犬吠沖,2025-06-30,06,0.8,7.8,4.2,210,22.5,3
犬吠沖,2025-06-30,09,0.8,7.7,5.3,200,22.5,2
犬吠沖,2025-06-30,12,0.9,7.2,6.6,196,22.6,3
犬吠沖,2025-06-30,15,0.9,6.5,7.4,194,22.6,3
犬吠沖,2025-06-30,18,0.9,6.5,6.9,200,22.5,3
犬吠沖,2025-06-30,21,0.9,6.7,5.8,206,22.3,3
飯岡沖,2025-06-01,00,2.0,8.8,5.9,299,17.7,51
飯岡沖,2025-06-01,03,1.8,8.8,5.9,334,17.7,3
飯岡沖,2025-06-01,06,1.5,8.2,6.8,18,17.7,3
飯岡沖,2025-06-01,09,1.4,8.1,5.7,23,17.7,3
飯岡沖,2025-06-01,12,1.3,8.1,2.4,56,17.9,3
飯岡沖,2025-06-01,15,1.2,8.1,3.4,88,18.1,1
飯岡沖,2025-06-01,18,1.8,10.1,3.3,72,18.1,0
飯岡沖,2025-06-01,21,1.4,9.0,1.8,106,18.0,1
飯岡沖,2025-06-02,00,1.3,8.8,0.8,188,18.0,1
飯岡沖,2025-06-02,03,1.1,8.4,0.3,321,18.0,3
飯岡沖,2025-06-02,06,1.0,8.1,0.6,315,18.1,3
飯岡沖,2025-06-02,09,1.0,8.2,2.1,147,18.2,51
飯岡沖,2025-06-02,12,0.9,8.0,4.3,144,18.3,3
飯岡沖,2025-06-02,15,0.9,7.2,6.6,180,18.4,3
飯岡沖,2025-06-02,18,1.0,6.8,4.4,172,18.4,3
飯岡沖,2025-06-02,21,0.9,6.8,4.0,185,18.3,3
飯岡沖,2025-06-03,00,0.9,6.8,5.6,181,18.2,3
飯岡沖,2025-06-03,03,0.9,6.7,4.7,198,18.2,3
飯岡沖,2025-06-03,06,0.8,6.6,5.4,197,18.2,3
飯岡沖,2025-06-03,09,0.8,6.6,5.3,196,18.2,61
飯岡沖,2025-06-03,12,0.8,6.5,4.6,173,18.2,61
飯岡沖,2025-06-03,15,0.8,6.2,5.7,157,18.2,63
飯岡沖,2025-06-03,18,0.9,6.0,8.6,125,18.3,61
飯岡沖,2025-06-03,21,1.2,6.2,6.9,183,18.3,51
飯岡沖,2025-06-04,00,1.4,6.8,4.7,303,18.3,3
飯岡沖,2025-06-04,03,1.4,7.0,2.9,268,18.3,1
飯岡沖,2025-06-04,06,1.5,7.8,1.9,249,18.5,0
飯岡沖,2025-06-04,09,1.4,7.6,1.5,171,18.6,1
飯岡沖,2025-06-04,12,1.3,7.5,3.1,165,18.6,3
飯岡沖,2025-06-04,15,1.1,7.3,2.6,141,18.6,3
飯岡沖,2025-06-04,18,1.0,7.2,1.6,108,18.5,0
飯岡沖,2025-06-04,21,1.1,7.3,1.8,2,18.5,51
飯岡沖,2025-06-05,00,1.1,6.8,2.8,45,18.4,3
飯岡沖,2025-06-05,03,1.0,6.2,6.4,22,18.2,3
飯岡沖,2025-06-05,06,0.9,6.3,4.3,358,18.3,2
飯岡沖,2025-06-05,09,0.8,6.7,2.0,329,18.4,1
飯岡沖,2025-06-05,12,0.7,7.0,4.8,197,18.6,1
飯岡沖,2025-06-05,15,0.7,6.4,5.5,201,18.9,1
飯岡沖,2025-06-05,18,0.8,6.1,6.3,201,18.8,0
飯岡沖,2025-06-05,21,0.7,6.3,4.0,205,18.7,0
飯岡沖,2025-06-06,00,0.7,6.2,4.9,187,18.6,0
飯岡沖,2025-06-06,03,0.7,6.1,5.2,191,18.6,3
飯岡沖,2025-06-06,06,0.8,6.0,5.9,204,18.6,3
飯岡沖,2025-06-06,09,0.8,5.8,6.9,198,18.7,2
飯岡沖,2025-06-06,12,0.9,5.6,8.6,190,18.9,3
飯岡沖,2025-06-06,15,1.0,5.5,8.8,191,19.0,3
飯岡沖,2025-06-06,18,0.9,5.2,8.6,193,19.0,3
飯岡沖,2025-06-06,21,1.0,5.3,8.5,196,19.0,3
飯岡沖,2025-06-07,00,1.0,5.6,8.3,197,18.9,3
飯岡沖,2025-06-07,03,1.0,5.8,7.5,204,18.9,3
飯岡沖,2025-06-07,06,1.0,6.0,6.6,205,18.8,3
飯岡沖,2025-06-07,09,0.9,6.0,7.7,205,18.9,0
飯岡沖,2025-06-07,12,0.9,5.8,8.2,190,19.0,3
飯岡沖,2025-06-07,15,0.9,5.6,7.7,186,19.2,3
飯岡沖,2025-06-07,18,0.9,6.2,6.6,190,19.2,3
飯岡沖,2025-06-07,21,0.7,6.2,3.3,202,19.1,3
飯岡沖,2025-06-08,00,0.7,6.8,1.8,209,19.1,3
飯岡沖,2025-06-08,03,0.7,7.0,2.6,238,19.1,3
飯岡沖,2025-06-08,06,0.6,7.2,2.3,226,19.1,3
飯岡沖,2025-06-08,09,0.6,7.2,1.4,225,19.1,3
飯岡沖,2025-06-08,12,0.7,7.1,0.9,347,19.2,3
飯岡沖,2025-06-08,15,0.7,7.0,2.1,175,19.4,3
飯岡沖,2025-06-08,18,0.7,7.0,3.0,207,19.3,3
飯岡沖,2025-06-08,21,0.7,6.9,2.6,202,19.2,3
飯岡沖,2025-06-09,00,0.7,6.6,5.2,210,19.2,3
飯岡沖,2025-06-09,03,0.6,6.5,3.9,183,19.1,3
飯岡沖,2025-06-09,06,0.6,6.6,3.6,184,19.2,3
飯岡沖,2025-06-09,09,0.6,6.3,4.0,195,19.2,3
飯岡沖,2025-06-09,12,0.6,6.0,5.2,191,19.4,3
飯岡沖,2025-06-09,15,0.6,6.0,4.7,185,19.5,3
飯岡沖,2025-06-09,18,0.5,6.5,3.0,171,19.5,51
飯岡沖,2025-06-09,21,0.5,7.0,2.8,142,19.4,53
飯岡沖,2025-06-10,00,0.5,7.2,0.6,180,19.4,51
飯岡沖,2025-06-10,03,0.5,7.2,1.3,48,19.3,51
飯岡沖,2025-06-10,06,0.6,7.7,1.5,42,19.3,51
飯岡沖,2025-06-10,09,0.6,7.2,1.8,63,19.4,51
飯岡沖,2025-06-10,12,0.6,6.7,2.4,66,19.5,51
飯岡沖,2025-06-10,15,0.6,6.2,4.2,220,19.5,61
飯岡沖,2025-06-10,18,0.7,5.2,6.4,209,19.5,51
飯岡沖,2025-06-10,21,0.9,4.7,7.4,218,19.4,3
飯岡沖,2025-06-11,00,1.1,5.0,8.2,219,19.3,3
飯岡沖,2025-06-11,03,1.3,5.2,9.1,209,19.2,3
飯岡沖,2025-06-11,06,1.4,5.8,9.8,218,19.2,3
飯岡沖,2025-06-11,09,1.4,5.9,8.0,224,19.1,61
飯岡沖,2025-06-11,12,1.3,6.4,5.1,9,19.2,61
飯岡沖,2025-06-11,15,1.2,6.5,2.9,46,19.4,51
飯岡沖,2025-06-11,18,1.1,6.5,3.1,24,19.5,51
飯岡沖,2025-06-11,21,1.0,6.5,3.8,5,19.5,3
飯岡沖,2025-06-12,00,0.9,6.3,1.5,348,19.5,3
飯岡沖,2025-06-12,03,0.8,6.2,2.4,343,19.4,3
飯岡沖,2025-06-12,06,0.8,6.2,2.9,346,19.5,2
飯岡沖,2025-06-12,09,0.7,6.2,2.6,29,19.5,3
飯岡沖,2025-06-12,12,0.6,6.3,2.8,109,19.9,3
飯岡沖,2025-06-12,15,0.6,6.2,2.3,108,20.2,3
飯岡沖,2025-06-12,18,0.6,6.7,1.9,127,20.1,3
飯岡沖,2025-06-12,21,0.5,6.3,1.3,154,20.0,3
飯岡沖,2025-06-13,00,0.5,6.3,0.2,166,19.9,3
飯岡沖,2025-06-13,03,0.5,6.3,3.1,31,19.8,3
飯岡沖,2025-06-13,06,0.5,6.5,4.4,66,19.8,3
飯岡沖,2025-06-13,09,0.5,6.2,4.0,67,19.9,3
飯岡沖,2025-06-13,12,0.5,6.0,3.6,92,20.1,3
飯岡沖,2025-06-13,15,0.5,6.2,3.2,96,20.4,3
飯岡沖,2025-06-13,18,0.5,6.3,2.5,119,20.3,3
飯岡沖,2025-06-13,21,0.5,6.3,2.5,132,20.2,3
飯岡沖,2025-06-14,00,0.5,6.3,3.5,149,20.1,3
飯岡沖,2025-06-14,03,0.5,6.2,3.5,164,20.0,3
飯岡沖,2025-06-14,06,0.5,6.2,3.4,182,20.0,3
飯岡沖,2025-06-14,09,0.5,6.3,4.2,181,20.0,3
飯岡沖,2025-06-14,12,0.5,6.7,6.2,181,20.2,3
飯岡沖,2025-06-14,15,0.6,6.4,6.2,176,20.3,51
飯岡沖,2025-06-14,18,0.9,5.5,7.2,172,20.2,53
飯岡沖,2025-06-14,21,1.2,5.3,9.3,169,20.1,61
飯岡沖,2025-06-15,00,1.5,5.8,11.6,180,20.0,53
飯岡沖,2025-06-15,03,1.7,5.7,12.6,209,20.0,55
飯岡沖,2025-06-15,06,1.8,5.8,11.5,213,19.9,61
飯岡沖,2025-06-15,09,1.7,6.2,10.8,208,19.9,61
飯岡沖,2025-06-15,12,1.7,6.5,9.8,206,19.8,51
飯岡沖,2025-06-15,15,1.6,6.5,6.8,203,19.8,3
飯岡沖,2025-06-15,18,1.4,6.5,3.3,230,19.8,3
飯岡沖,2025-06-15,21,1.2,6.5,1.6,237,19.8,0
飯岡沖,2025-06-16,00,1.1,6.7,5.5,8,19.8,1
飯岡沖,2025-06-16,03,1.0,6.8,5.8,16,19.8,1
飯岡沖,2025-06-16,06,0.9,6.7,4.2,41,19.9,3
飯岡沖,2025-06-16,09,0.8,6.8,2.3,79,20.0,3
飯岡沖,2025-06-16,12,0.8,6.8,2.6,148,20.5,3
飯岡沖,2025-06-16,15,0.7,6.8,3.8,169,21.0,3
飯岡沖,2025-06-16,18,0.6,6.5,4.1,170,20.9,2
飯岡沖,2025-06-16,21,0.6,6.1,2.0,180,20.6,3
飯岡沖,2025-06-17,00,0.7,6.0,3.5,197,20.5,0
飯岡沖,2025-06-17,03,0.7,5.8,5.0,217,20.4,0
飯岡沖,2025-06-17,06,0.6,5.2,3.9,290,20.5,1
飯岡沖,2025-06-17,09,0.7,6.0,0.5,66,20.7,0
飯岡沖,2025-06-17,12,0.8,6.3,2.9,113,21.2,1
飯岡沖,2025-06-17,15,0.8,6.2,3.9,115,21.6,1
飯岡沖,2025-06-17,18,0.7,6.2,4.0,102,21.5,0
飯岡沖,2025-06-17,21,0.6,6.0,3.3,78,21.1,3
飯岡沖,2025-06-18,00,0.6,6.0,1.8,87,21.0,0
飯岡沖,2025-06-18,03,0.6,6.1,2.8,34,21.0,3
飯岡沖,2025-06-18,06,0.6,6.2,3.6,39,21.0,0
飯岡沖,2025-06-18,09,0.6,6.2,3.8,63,21.1,0
飯岡沖,2025-06-18,12,0.6,6.5,3.4,84,21.5,0
飯岡沖,2025-06-18,15,0.5,6.7,3.2,107,22.0,2
飯岡沖,2025-06-18,18,0.5,6.8,1.8,114,21.9,1
飯岡沖,2025-06-18,21,0.5,6.8,1.0,99,21.6,3
飯岡沖,2025-06-19,00,0.4,6.9,0.2,27,21.5,3
飯岡沖,2025-06-19,03,0.4,7.0,0.8,30,21.4,3
飯岡沖,2025-06-19,06,0.4,7.2,1.6,77,21.4,3
飯岡沖,2025-06-19,09,0.6,8.7,1.5,92,21.5,1
飯岡沖,2025-06-19,12,0.5,8.2,3.5,112,22.0,0
